thread_subject,username,page_name
 P131 values without P131 set ,Pasleim,WikidataRequestaqueryArchive201611.json
 Query for all Q objects that have an English Wikipedia associated with them ,Pasleim,WikidataRequestaqueryArchive201611.json
 Query for all Q objects that have an English Wikipedia associated with them ,Edgars2007,WikidataRequestaqueryArchive201611.json
 Query for all Q objects that have an English Wikipedia associated with them ,Tagishsimon,WikidataRequestaqueryArchive201611.json
 Non-en.wiki water polo players ,Tagishsimon,WikidataRequestaqueryArchive201612.json
 Non-en.wiki water polo players ,ValterVB,WikidataRequestaqueryArchive201612.json
 Non-en.wiki water polo players ,Edgars2007,WikidataRequestaqueryArchive201612.json
 Non-en.wiki water polo players ,Sander.v.Ginkel,WikidataRequestaqueryArchive201612.json
 bridges named after women ,Tagishsimon,WikidataRequestaqueryArchive201612.json
 bridges named after women ,MisterSynergy,WikidataRequestaqueryArchive201612.json
 bridges named after women ,Jura1,WikidataRequestaqueryArchive201612.json
 Streets named after womenwriters but without {{P|138}} ,Ecritures,WikidataRequestaqueryArchive201612.json
 Streets named after womenwriters but without {{P|138}} ,Tagishsimon,WikidataRequestaqueryArchive201612.json
 Articles on cswiki which have their commons category set in wd item but dont have the appropriate template ,Wesalius,WikidataRequestaqueryArchive201612.json
 Articles on cswiki which have their commons category set in wd item but dont have the appropriate template ,Matěj Suchánek,WikidataRequestaqueryArchive201612.json
 Sorting in histogram ,Infovarius,WikidataRequestaqueryArchive201612.json
 Sorting in histogram ,Succu,WikidataRequestaqueryArchive201612.json
 Tree search ,Micru,WikidataRequestaqueryArchive201612.json
 Tree search ,MisterSynergy,WikidataRequestaqueryArchive201612.json
 Tree search ,TomT0m,WikidataRequestaqueryArchive201612.json
 Get wikidata item without URL ,SevenGrader,WikidataRequestaqueryArchive201612.json
 Get wikidata item without URL ,MisterSynergy,WikidataRequestaqueryArchive201612.json
 List of items ,Infovarius,WikidataRequestaqueryArchive201612.json
 List of items ,Pasleim,WikidataRequestaqueryArchive201612.json
 List of items ,Jura1,WikidataRequestaqueryArchive201612.json
 Find members and his/her role in a given cabinet ,Airon90,WikidataRequestaqueryArchive201612.json
 Find members and his/her role in a given cabinet ,Matěj Suchánek,WikidataRequestaqueryArchive201612.json
 nlwiki sourced P625 with P31:Q14839548 ,Innocent bystander,WikidataRequestaqueryArchive201612.json
 nlwiki sourced P625 with P31:Q14839548 ,MisterSynergy,WikidataRequestaqueryArchive201612.json
 Women encoded as male ,Tagishsimon,WikidataRequestaqueryArchive201612.json
 Women encoded as male ,Infovarius,WikidataRequestaqueryArchive201612.json
 Women encoded as male ,Andrew Gray,WikidataRequestaqueryArchive201612.json
 Property path problem… ,MisterSynergy,WikidataRequestaqueryArchive201612.json
 Property path problem… ,Jura1,WikidataRequestaqueryArchive201612.json
 Property path problem… ,TomT0m,WikidataRequestaqueryArchive201612.json
 Specific url in a specific property ,Strakhov,WikidataRequestaqueryArchive201612.json
 Specific url in a specific property ,MisterSynergy,WikidataRequestaqueryArchive201612.json
 ORCID IDs by institution ,Pigsonthewing,WikidataRequestaqueryArchive201612.json
 ORCID IDs by institution ,MisterSynergy,WikidataRequestaqueryArchive201612.json
 Articles about Canada that has no French Wikipedia article ,Benoit Rochon,WikidataRequestaqueryArchive201612.json
 Articles about Canada that has no French Wikipedia article ,MisterSynergy,WikidataRequestaqueryArchive201612.json
 Articles about Canada that has no French Wikipedia article ,Edgars2007,WikidataRequestaqueryArchive201612.json
 Political party membership of swiss politicians ,MisterSynergy,WikidataRequestaqueryArchive201612.json
 Political party membership of swiss politicians ,Atlasowa,WikidataRequestaqueryArchive201612.json
 Missing labels in a specific language compared to the English label ,Florentyna,WikidataRequestaqueryArchive201612.json
 Missing labels in a specific language compared to the English label ,MisterSynergy,WikidataRequestaqueryArchive201612.json
 Item with a specific number of properties ,ValterVB,WikidataRequestaqueryArchive201612.json
 Item with a specific number of properties ,Jura1,WikidataRequestaqueryArchive201612.json
 Comparison of labels in different languages ,Florentyna,WikidataRequestaqueryArchive201612.json
 Comparison of labels in different languages ,MisterSynergy,WikidataRequestaqueryArchive201612.json
 Pokémon not having egg group ,Airon90,WikidataRequestaqueryArchive201612.json
 Pokémon not having egg group ,Pasleim,WikidataRequestaqueryArchive201612.json
 Including items with statements only in deprecated rank ,Xaris333,WikidataRequestaqueryArchive201612.json
 Including items with statements only in deprecated rank ,Jura1,WikidataRequestaqueryArchive201612.json
 P31:X with and without startdate ,Innocent bystander,WikidataRequestaqueryArchive201701.json
 P31:X with and without startdate ,Pasleim,WikidataRequestaqueryArchive201701.json
 Calendar dates in order ,MartinPoulter,WikidataRequestaqueryArchive201701.json
 Calendar dates in order ,TweetsFactsAndQueries,WikidataRequestaqueryArchive201701.json
 People that held position {{Q|28128358}} ,Mippzon,WikidataRequestaqueryArchive201701.json
 People that held position {{Q|28128358}} ,Jura1,WikidataRequestaqueryArchive201701.json
 Querying most important scientists ,Pasleim,WikidataRequestaqueryArchive201701.json
 Querying most important scientists ,The Magical Septicorn,WikidataRequestaqueryArchive201701.json
 Querying most important scientists ,Matěj Suchánek,WikidataRequestaqueryArchive201701.json
 Timeout when finding distance between two entities ,Pasleim,WikidataRequestaqueryArchive201701.json
 Timeout when finding distance between two entities ,Danyaljj,WikidataRequestaqueryArchive201701.json
 Greek mythology ,Epìdosis,WikidataRequestaqueryArchive201701.json
 Greek mythology ,Matěj Suchánek,WikidataRequestaqueryArchive201701.json
 Greek mythology ,Infovarius,WikidataRequestaqueryArchive201701.json
 Translation Tier ,Jupitus Smart,WikidataRequestaqueryArchive201701.json
 Translation Tier ,Andrew Gray,WikidataRequestaqueryArchive201701.json
 Translation Tier ,Mduvekot,WikidataRequestaqueryArchive201701.json
 Translation Tier ,LZia (WMF),WikidataRequestaqueryArchive201701.json
 What are the birds taxa with no authors provided? (example) ,Totodu74,WikidataRequestaqueryArchive201701.json
 What are the birds taxa with no authors provided? (example) ,Matěj Suchánek,WikidataRequestaqueryArchive201701.json
 What are the birds taxa with no authors provided? (example) ,Succu,WikidataRequestaqueryArchive201701.json
 What are the birds taxa with no authors provided? (example) ,Pigsonthewing,WikidataRequestaqueryArchive201701.json
 A Christmassy request ,GerardM,WikidataRequestaqueryArchive201701.json
 A Christmassy request ,Pasleim,WikidataRequestaqueryArchive201701.json
 A Christmassy request ,Matěj Suchánek,WikidataRequestaqueryArchive201701.json
 Languages without notable men ,Infovarius,WikidataRequestaqueryArchive201701.json
 Languages without notable men ,Matěj Suchánek,WikidataRequestaqueryArchive201701.json
 Languages without notable men ,Jura1,WikidataRequestaqueryArchive201701.json
 BugGuide ID verification ,Jarekt,WikidataRequestaqueryArchive201701.json
 BugGuide ID verification ,Matěj Suchánek,WikidataRequestaqueryArchive201701.json
 BugGuide ID verification ,Succu,WikidataRequestaqueryArchive201701.json
 git ,Thibaut120094,WikidataRequestaqueryArchive201701.json
 git ,Matěj Suchánek,WikidataRequestaqueryArchive201701.json
 Who is entering in public domain this year (life+50) ,Benoit Rochon,WikidataRequestaqueryArchive201701.json
 Who is entering in public domain this year (life+50) ,Matěj Suchánek,WikidataRequestaqueryArchive201701.json
 Who is entering in public domain this year (life+50) ,Jklamo,WikidataRequestaqueryArchive201701.json
 Items without labels in French ,Tubezlob,WikidataRequestaqueryArchive201701.json
 Items without labels in French ,Edgars2007,WikidataRequestaqueryArchive201701.json
 Constraint with an complicated exception ,Innocent bystander,WikidataRequestaqueryArchive201701.json
 Constraint with an complicated exception ,Jura1,WikidataRequestaqueryArchive201701.json
 Constraint with an complicated exception ,Matěj Suchánek,WikidataRequestaqueryArchive201701.json
 Query for awards of this year ,GerardM,WikidataRequestaqueryArchive201701.json
 Query for awards of this year ,Edgars2007,WikidataRequestaqueryArchive201701.json
 Query for awards of this year ,Izno,WikidataRequestaqueryArchive201701.json
 {{P|2521}} ,Mikey641,WikidataRequestaqueryArchive201701.json
 {{P|2521}} ,Edgars2007,WikidataRequestaqueryArchive201701.json
 Items missing description ,Jarekt,WikidataRequestaqueryArchive201701.json
 Items missing description ,Jura1,WikidataRequestaqueryArchive201701.json
 Sitelinks ,ԱշոտՏՆՂ,WikidataRequestaqueryArchive201701.json
 Sitelinks ,Matěj Suchánek,WikidataRequestaqueryArchive201701.json
 Sitelinks ,Jura1,WikidataRequestaqueryArchive201701.json
 Rollercoasters in country? ,Mippzon,WikidataRequestaqueryArchive201701.json
 Rollercoasters in country? ,Edgars2007,WikidataRequestaqueryArchive201701.json
 Duplicated items ,Paucabot,WikidataRequestaqueryArchive201701.json
 Duplicated items ,Matěj Suchánek,WikidataRequestaqueryArchive201701.json
 Selecting a field to be a URL ,MartinPoulter,WikidataRequestaqueryArchive201701.json
 Selecting a field to be a URL ,Nikki,WikidataRequestaqueryArchive201701.json
 Optional reference ,Edgars2007,WikidataRequestaqueryArchive201701.json
 Optional reference ,Pasleim,WikidataRequestaqueryArchive201701.json
 Number of Labels per language ,Mikey641,WikidataRequestaqueryArchive201701.json
 Number of Labels per language ,Edgars2007,WikidataRequestaqueryArchive201701.json
 Number of Labels per language ,Matěj Suchánek,WikidataRequestaqueryArchive201701.json
 en.wiki humans with no gender ,Tagishsimon,WikidataRequestaqueryArchive201701.json
 en.wiki humans with no gender ,Edgars2007,WikidataRequestaqueryArchive201701.json
 en.wiki humans with no gender ,Nikki,WikidataRequestaqueryArchive201701.json
 Find short stubs in a Wikipedia project (like English) ,Jane023,WikidataRequestaqueryArchive201701.json
 Find short stubs in a Wikipedia project (like English) ,Matěj Suchánek,WikidataRequestaqueryArchive201701.json
 Find short stubs in a Wikipedia project (like English) ,Edgars2007,WikidataRequestaqueryArchive201701.json
 Currencies as units ,Jklamo,WikidataRequestaqueryArchive201701.json
 Currencies as units ,Matěj Suchánek,WikidataRequestaqueryArchive201701.json
 Nesting two queries ,MartinPoulter,WikidataRequestaqueryArchive201701.json
 Nesting two queries ,Pasleim,WikidataRequestaqueryArchive201701.json
 Nesting two queries ,Succu,WikidataRequestaqueryArchive201701.json
 Categories ,Mikey641,WikidataRequestaqueryArchive201701.json
 Categories ,Edgars2007,WikidataRequestaqueryArchive201701.json
 Categories ,Infovarius,WikidataRequestaqueryArchive201701.json
 Wikisites without that label ,QZanden,WikidataRequestaqueryArchive201702.json
 Wikisites without that label ,Pasleim,WikidataRequestaqueryArchive201702.json
 Females with male given names ,Tagishsimon,WikidataRequestaqueryArchive201702.json
 Females with male given names ,ԱշոտՏՆՂ,WikidataRequestaqueryArchive201702.json
 Females with male given names ,Jklamo,WikidataRequestaqueryArchive201702.json
 Duplicate items ,QZanden,WikidataRequestaqueryArchive201702.json
 Only one specific value ,ԱշոտՏՆՂ,WikidataRequestaqueryArchive201702.json
 Only one specific value ,MisterSynergy,WikidataRequestaqueryArchive201702.json
 In en.wiki Category:Libraries_by_region but not having a ,Sadads,WikidataRequestaqueryArchive201702.json
 In en.wiki Category:Libraries_by_region but not having a ,MisterSynergy,WikidataRequestaqueryArchive201702.json
 Comment causes server error ,Marsupium,WikidataRequestaqueryArchive201702.json
 Comment causes server error ,Hoo man,WikidataRequestaqueryArchive201702.json
 GeoJSON ,Mikey641,WikidataRequestaqueryArchive201702.json
 GeoJSON ,Pasleim,WikidataRequestaqueryArchive201702.json
 Works named for living persons ,Infovarius,WikidataRequestaqueryArchive201702.json
 Works named for living persons ,Pasleim,WikidataRequestaqueryArchive201702.json
 Queries related to time of item and property creation ,Jarekt,WikidataRequestaqueryArchive201702.json
 Queries related to time of item and property creation ,Pasleim,WikidataRequestaqueryArchive201702.json
 Featured Wikipedia Articles ,Sky xe,WikidataRequestaqueryArchive201702.json
 Featured Wikipedia Articles ,Matěj Suchánek,WikidataRequestaqueryArchive201702.json
 Featured Wikipedia Articles ,Jklamo,WikidataRequestaqueryArchive201702.json
 Featured Wikipedia Articles ,Innocent bystander,WikidataRequestaqueryArchive201702.json
 Featured Wikipedia Articles ,Edgars2007,WikidataRequestaqueryArchive201702.json
 Why isn't bubblechart showing? ,Theklan,WikidataRequestaqueryArchive201702.json
 Why isn't bubblechart showing? ,Edgars2007,WikidataRequestaqueryArchive201702.json
 How to get unspecified list of qualifiers? ,Zache,WikidataRequestaqueryArchive201702.json
 How to get unspecified list of qualifiers? ,Matěj Suchánek,WikidataRequestaqueryArchive201702.json
 Demonym of a country(P1549) for a particular language ,Envlh,WikidataRequestaqueryArchive201702.json
