thread_subject,username,page_name
 What to do with plurals? ,Joshbaumgartner,HelptalkAliases.json
 How to add alias? ,Jc3s5h,HelptalkAliases.json
" Einstein, Albert ",Emijrp,HelptalkAliases.json
" Einstein, Albert ",Marsupium,HelptalkAliases.json
" Einstein, Albert ",Jura1,HelptalkAliases.json
" Einstein, Albert ",Infovarius,HelptalkAliases.json
" Einstein, Albert ",Mike Novikoff,HelptalkAliases.json
" Einstein, Albert ",Joshbaumgartner,HelptalkAliases.json
 To-do list for guideline status? ,Quiddity,HelptalkAliases.json
 To-do list for guideline status? ,Joshbaumgartner,HelptalkAliases.json
" Remove ""always"" ",ChristianKl,HelptalkAliases.json
" Remove ""always"" ",Joshbaumgartner,HelptalkAliases.json
 None ,WhatamIdoing,HelptalkAliases.json
 None ,Matěj Suchánek,HelptalkAliases.json
 Abbreviations ,Mike Novikoff,HelptalkAliases.json
 Abbreviations ,Martinvl,HelptalkAliases.json
 Abbreviations ,Jura1,HelptalkAliases.json
 Abbreviations ,DeFacto,HelptalkAliases.json
 Abbreviations ,Joshbaumgartner,HelptalkAliases.json
 Regional indicator symbol as English alias ,Jura1,HelptalkAliases.json
 Regional indicator symbol as English alias ,Joshbaumgartner,HelptalkAliases.json
 Regional indicator symbol as English alias ,Nate Wessel,HelptalkAliases.json
 Regional indicator symbol as English alias ,WhatamIdoing,HelptalkAliases.json
 Alias as duplicate of content in statements? ,Jura1,HelptalkAliases.json
 Alias as duplicate of content in statements? ,Joshbaumgartner,HelptalkAliases.json
 Name variations used for artists across time ,Jura1,HelptalkAliases.json
 Name variations used for artists across time ,Joshbaumgartner,HelptalkAliases.json
 Spanish aliases ,Jura1,HelptalkAliases.json
 Spanish aliases ,ChristianKl,HelptalkAliases.json
 Spanish aliases ,Martinvl,HelptalkAliases.json
 Spanish aliases ,Joshbaumgartner,HelptalkAliases.json
 label with disambiguator (English aliases) ,Jura1,HelptalkAliases.json
 label with disambiguator (English aliases) ,ChristianKl,HelptalkAliases.json
 label with disambiguator (English aliases) ,Joshbaumgartner,HelptalkAliases.json
" Titles without ""The"" (English aliases) ",Jura1,HelptalkAliases.json
" Titles without ""The"" (English aliases) ",ChristianKl,HelptalkAliases.json
" Titles without ""The"" (English aliases) ",Joshbaumgartner,HelptalkAliases.json
 Words other than nouns ,Jura1,HelptalkAliases.json
 Words other than nouns ,Joshbaumgartner,HelptalkAliases.json
 State some usecases? ,Jura1,HelptalkAliases.json
 State some usecases? ,Joshbaumgartner,HelptalkAliases.json
 Sub-class and instances as aliases for a parent class? ,Joshbaumgartner,HelptalkAliases.json
 Same alias for multiple languages ,Joshbaumgartner,HelptalkAliases.json
 Alternative word order  ,Infovarius,HelptalkAliases.json
Typo,Nemo_bis,HelptalkAuthoritycontrol.json
Typo,BrillLyle,HelptalkAuthoritycontrol.json
 Bots ,BrillLyle,HelptalkAuthoritycontrol.json
 Bots ,T.seppelt,HelptalkAuthoritycontrol.json
 Help namespace ,Lea Lacroix (WMDE),HelptalkAuthoritycontrol.json
 Help namespace ,BrillLyle,HelptalkAuthoritycontrol.json
 List of possible badges with icons ,JakobVoss,HelptalkBadges.json
 Not for all sites ,DavidL,HelptalkBadges.json
 Not for all sites ,Lydia Pintscher (WMDE),HelptalkBadges.json
What about [[Property:P1269|facet of]]?,Swpb,HelptalkBasicmembershippropertiesen.json
 Instance vs class ,Infovarius,HelptalkBasicmembershipproperties.json
 Instance vs class ,Gloumouth1,HelptalkBasicmembershipproperties.json
 Instance vs class ,Emw,HelptalkBasicmembershipproperties.json
 Instance vs class ,Zolo,HelptalkBasicmembershipproperties.json
 Instance vs class ,Peter F. Patel-Schneider,HelptalkBasicmembershipproperties.json
 Instance vs class ,Filceolaire,HelptalkBasicmembershipproperties.json
 Instance vs class ,Linuxo,HelptalkBasicmembershipproperties.json
 Instance vs class ,ArthurPSmith,HelptalkBasicmembershipproperties.json
 Instance vs class ,Ghouston,HelptalkBasicmembershipproperties.json
 Instance vs class ,TomT0m,HelptalkBasicmembershipproperties.json
 Issues preventing move to more prominent location? ,Emw,HelptalkBasicmembershipproperties.json
 Issues preventing move to more prominent location? ,Stevenliuyi,HelptalkBasicmembershipproperties.json
 Issues preventing move to more prominent location? ,Docu,HelptalkBasicmembershipproperties.json
 Issues preventing move to more prominent location? ,Peter F. Patel-Schneider,HelptalkBasicmembershipproperties.json
 Issues preventing move to more prominent location? ,TomT0m,HelptalkBasicmembershipproperties.json
 showing the two way pairs ,billinghurst,HelptalkBasicmembershipproperties.json
 showing the two way pairs ,Emw,HelptalkBasicmembershipproperties.json
 Proposition of definition ,Snipre,HelptalkBasicmembershipproperties.json
 Proposition of definition ,Emw,HelptalkBasicmembershipproperties.json
 Proposition of definition ,Zolo,HelptalkBasicmembershipproperties.json
 Proposition of definition ,TomT0m,HelptalkBasicmembershipproperties.json
 Proposition of definition ,Fractaler,HelptalkBasicmembershipproperties.json
 Proposition of definition ,Gloumouth1,HelptalkBasicmembershipproperties.json
 Proposition of definition ,Silver hr,HelptalkBasicmembershipproperties.json
 Proposition of definition ,4th-otaku,HelptalkBasicmembershipproperties.json
 Proposition of definition ,D1gggg,HelptalkBasicmembershipproperties.json
 Proposition of definition ,Mfb,HelptalkBasicmembershipproperties.json
 Proposition of definition ,Stupid girl,HelptalkBasicmembershipproperties.json
 Proposition of definition ,Kaldari,HelptalkBasicmembershipproperties.json
 Proposition of definition ,Hienafant,HelptalkBasicmembershipproperties.json
 Taxon ranks ,FelixReimann,HelptalkBasicmembershipproperties.json
 P463 (member of) ,Pichpich,HelptalkBasicmembershipproperties.json
 P463 (member of) ,Emw,HelptalkBasicmembershipproperties.json
 P463 (member of) ,Zolo,HelptalkBasicmembershipproperties.json
 Draft,Snipre,HelptalkBasicmembershipproperties.json
 Draft,Emw,HelptalkBasicmembershipproperties.json
 has part ,Izno,HelptalkBasicmembershipproperties.json
 Subclasses of an instance ,Yair rand,HelptalkBasicmembershipproperties.json
 Subclasses of an instance ,TomT0m,HelptalkBasicmembershipproperties.json
 Subclasses of an instance ,Izno,HelptalkBasicmembershipproperties.json
 Subclasses of an instance ,Silver hr,HelptalkBasicmembershipproperties.json
 Milky Way ,Stupid girl,HelptalkBasicmembershipproperties.json
 Milky Way ,Emw,HelptalkBasicmembershipproperties.json
 manifestation of ,Micru,HelptalkBasicmembershipproperties.json
 manifestation of ,Infovarius,HelptalkBasicmembershipproperties.json
 Translating ,Matěj Suchánek,HelptalkBasicmembershipproperties.json
 Translating ,Ain92,HelptalkBasicmembershipproperties.json
" I need some clarification in case of sciences, theories, religions, military branches etc. ",Ain92,HelptalkBasicmembershipproperties.json
" I need some clarification in case of sciences, theories, religions, military branches etc. ",Infovarius,HelptalkBasicmembershipproperties.json
 Member of ,Circeus,HelptalkBasicmembershipproperties.json
 Member of ,Ain92,HelptalkBasicmembershipproperties.json
 Another cancdidate help page [[Help:Classification]] ,TomT0m,HelptalkBasicmembershipproperties.json
 Another cancdidate help page [[Help:Classification]] ,Pasleim,HelptalkBasicmembershipproperties.json
 Outdated sample ,Jura1,HelptalkBasicmembershipproperties.json
 Outdated sample ,Pasleim,HelptalkBasicmembershipproperties.json
 Outdated sample ,Izno,HelptalkBasicmembershipproperties.json
 Outdated sample ,Peter F. Patel-Schneider,HelptalkBasicmembershipproperties.json
 Outdated sample ,ArthurPSmith,HelptalkBasicmembershipproperties.json
 Outdated sample ,TomT0m,HelptalkBasicmembershipproperties.json
 Please add Help level materials about ''instance'' and ''class'' ,D1gggg,HelptalkBasicmembershipproperties.json
 Reduce from 4 to 2 examples ,D1gggg,HelptalkBasicmembershipproperties.json
 Reduce from 4 to 2 examples ,Pasleim,HelptalkBasicmembershipproperties.json
 Include {{P|P1269}} and {{P|P2670}}  ? ,Jura1,HelptalkBasicmembershipproperties.json
 Include {{P|P1269}} and {{P|P2670}}  ? ,D1gggg,HelptalkBasicmembershipproperties.json
 Include {{P|P1269}} and {{P|P2670}}  ? ,KaiKemmann,HelptalkBasicmembershipproperties.json
 Include {{P|P1269}} and {{P|P2670}}  ? ,Pasleim,HelptalkBasicmembershipproperties.json
 Recent changes - are they really helpful? ,ArthurPSmith,HelptalkBasicmembershipproperties.json
 Recent changes - are they really helpful? ,D1gggg,HelptalkBasicmembershipproperties.json
 Recent changes - are they really helpful? ,Pasleim,HelptalkBasicmembershipproperties.json
 {{Q|1186981}} US-centric and hard to translate ,Danmichaelo,HelptalkBasicmembershipproperties.json
 more properties? ,D1gggg,HelptalkBasicmembershipproperties.json
 Definitions ,Fractaler,HelptalkBasicmembershipproperties.json
 « has part of the type » and alphabets examples ,TomT0m,HelptalkBasicmembershipproperties.json
 « has part of the type » and alphabets examples ,Pasleim,HelptalkBasicmembershipproperties.json
 Instances of instances ,Ghouston,HelptalkBasicmembershipproperties.json
 Instances of instances ,ArthurPSmith,HelptalkBasicmembershipproperties.json
 Instances of instances ,TomT0m,HelptalkBasicmembershipproperties.json
 Instances of instances ,Micru,HelptalkBasicmembershipproperties.json
" Inverse of ""subclass of"" ",Jc3s5h,HelptalkBasicmembershipproperties.json
" Inverse of ""subclass of"" ",ArthurPSmith,HelptalkBasicmembershipproperties.json
" Inverse of ""subclass of"" ",Ghouston,HelptalkBasicmembershipproperties.json
" Inverse of ""subclass of"" ",Infovarius,HelptalkBasicmembershipproperties.json
" Inverse of ""subclass of"" ",Pasleim,HelptalkBasicmembershipproperties.json
 Subclass transitivity ,Yair rand,HelptalkBasicmembershipproperties.json
 Subclass transitivity ,SM5POR,HelptalkBasicmembershipproperties.json
 {{P|P2670}} ,Peter F. Patel-Schneider,HelptalkBasicmembershipproperties.json
 {{P|P2670}} ,ArthurPSmith,HelptalkBasicmembershipproperties.json
 {{P|P2670}} ,TomT0m,HelptalkBasicmembershipproperties.json
 Examples of incorrect use ,Iwan.Aucamp,HelptalkBasicmembershipproperties.json
" ""Hospital XYZ"" has part ""helipad"" ",Jura1,HelptalkBasicmembershipproperties.json
" ""Hospital XYZ"" has part ""helipad"" ",WiseWoman,HelptalkBasicmembershipproperties.json
" ""Hospital XYZ"" has part ""helipad"" ",Hazard-SJ,HelptalkBasicmembershipproperties.json
" I'm new here and I though I would fix one small word, but it wasn't so simple ",MaxEnt,HelptalkBasicmembershipproperties.json
" I'm new here and I though I would fix one small word, but it wasn't so simple ",ArthurPSmith,HelptalkBasicmembershipproperties.json
" place ""part of"" (P361) the ""list of 333 places to visit"" ",Jura1,HelptalkBasicmembershipproperties.json
 inverse of {{P|2670}} ,CaLéValab,HelptalkBasicmembershipproperties.json
 Russian description of P31 ,Nikolay Komarov,HelptalkBasicmembershippropertiesru.json
 Editing session during [[Wikidata:Events/Data Quality Days 2021|Data Quality Days 2021]],Jura1,HelptalkChecksafterupload.json
 Project chat ,Jura1,HelptalkChecksafterupload.json
 Discussion of this page ,Jura1,HelptalkConflationoftwopeople.json
 Joseph de Cambis ,Huldra,HelptalkConflationoftwopeople.json
 Joseph de Cambis ,Arlo Barnes,HelptalkConflationoftwopeople.json
 Joseph de Cambis ,Azertus,HelptalkConflationoftwopeople.json
" ""the dates"" ",Whym,HelptalkConflationoftwopeople.json
" ""the dates"" ",Arlo Barnes,HelptalkConflationoftwopeople.json
No subject,Kaganer,HelptalkContentsde.json
No subject,Stryn,HelptalkContentsde.json
 Problemmeldungen ,Goesseln,HelptalkContentsde.json
 Commons-Kategorie ,Ulamm,HelptalkContentsde.json
 Navegación de ayuda,BoldLuis,HelptalkContentses.json
 Start ,Przykuta,HelptalkContents.json
 Start ,Stryn,HelptalkContents.json
 Start ,Snaevar,HelptalkContents.json
 FAQ under construction ,Przykuta,HelptalkContents.json
 FAQ under construction ,Hydriz,HelptalkContents.json
 FAQ under construction ,Lydia Pintscher (WMDE),HelptalkContents.json
 Ask a human ,Ypnypn,HelptalkContents.json
 Ask a human ,Stryn,HelptalkContents.json
 Ask a human ,SCIdude,HelptalkContents.json
 Files ,Ypnypn,HelptalkContents.json
 replace layout screenshot ,Lydia Pintscher (WMDE),HelptalkContents.json
" Bug fix needed for ""duplicate"" articles ",Bothnia,HelptalkContents.json
 Translation process ,Kaganer,HelptalkContents.json
 Translation process ,Stryn,HelptalkContents.json
 Translation process ,Base,HelptalkContents.json
 Translation process ,Michawiki,HelptalkContents.json
 Q10315165 ,Onjacktallcuca,HelptalkContents.json
 Q10315165 ,Stryn,HelptalkContents.json
 Q10315165 ,SCIdude,HelptalkContents.json
 Explaining need for redundancy ,Arctic.gnome,HelptalkContents.json
Link to other projects on talk page?,Jc3s5h,HelptalkContents.json
 Rant ,Be..anyone,HelptalkContents.json
 Rant ,Jc3s5h,HelptalkContents.json
 Rant ,Matěj Suchánek,HelptalkContents.json
 Fersen (Q3069781) ,Lorenz Ernst,HelptalkContents.json
 Fersen (Q3069781) ,Matěj Suchánek,HelptalkContents.json
 Fersen (Q3069781) ,SCIdude,HelptalkContents.json
 Career (Q5038894) ,Checkingfax,HelptalkContents.json
 Career (Q5038894) ,Matěj Suchánek,HelptalkContents.json
 Career (Q5038894) ,SCIdude,HelptalkContents.json
 Tutorials ,Tobias1984,HelptalkContents.json
 How to disable Set a sitelink  ,NehalDaveND,HelptalkContents.json
 How to disable Set a sitelink  ,Matěj Suchánek,HelptalkContents.json
" Missing localization in ""Wikidata Query"" ",D1gggg,HelptalkContents.json
" Missing localization in ""Wikidata Query"" ",Kaganer,HelptalkContents.json
" Missing localization in ""Wikidata Query"" ",SCIdude,HelptalkContents.json
 Documentation sprint for Wikidata during the Wikimedia Hackathon ,Lea Lacroix (WMDE),HelptalkContents.json
 Documentation sprint for Wikidata during the Wikimedia Hackathon ,SCIdude,HelptalkContents.json
 where to post a help question ? ,Boardersparadise,HelptalkContents.json
 where to post a help question ? ,Pasleim,HelptalkContents.json
 where to post a help question ? ,SCIdude,HelptalkContents.json
 Edgar Allen Poe Newcomb ,Maile66,HelptalkContents.json
 Edgar Allen Poe Newcomb ,Matěj Suchánek,HelptalkContents.json
 Q51844389 ,Pasleim,HelptalkContents.json
 Q51844389 ,SCIdude,HelptalkContents.json
 The current Lafarge Case (in France) ,Sju hav,HelptalkContents.json
 The current Lafarge Case (in France) ,Matěj Suchánek,HelptalkContents.json
 and nothing happens ,Sarri.greek,HelptalkContents.json
 Moving sitelinks error ,MPF,HelptalkContents.json
 Merge/Duplicates on main help page? ,SCIdude,HelptalkContents.json
 Misdirection ,G-41614,HelptalkContents.json
 Misdirection ,Matěj Suchánek,HelptalkContents.json
 Error in translation ,2A01:CB1D:852E:6000:1861:D9B6:8690:EE58,HelptalkContents.json
 Error in translation ,Matěj Suchánek,HelptalkContents.json
 Q54890439 and Q85222460 ,Qcomp,HelptalkContents.json
 Q23633 ,Rpo.castro,HelptalkContents.json
 Q23633 ,Matěj Suchánek,HelptalkContents.json
" Two articles on some wikis, single combined article on others. ",RoySmith,HelptalkContents.json
" Two articles on some wikis, single combined article on others. ",Bovlb,HelptalkContents.json
 Help ,HueMan1,HelptalkContents.json
 Help ,Matěj Suchánek,HelptalkContents.json
 Help:FAQ ,BoldLuis,HelptalkContents.json
 Help:FAQ ,Matěj Suchánek,HelptalkContents.json
 Collapsed language table ,BoldLuis,HelptalkContents.json
 Category:Rover P2 image won't display ,Eddaido,HelptalkContents.json
 How can I find a wikidata item for a new article? ,Lembit Staan,HelptalkContents.json
No subject,Gower,HelptalkContentspl.json
 Q10315165 ,Onjacktallcuca,HelptalkContentsptbr.json
 Conveções para rótulos ,IjIzaR3KoSmYq,HelptalkContentsptbr.json
 Conveções para rótulos ,IjIzaR3KoSmYq,HelptalkContentspt.json
" ""Subclass""",Jmabel,HelptalkCopyrightsGroupingsofjurisdictions.json
Copyright ''vs.'' license,Jmabel,HelptalkCopyrights.json
Copyright ''vs.'' license,Jarekt,HelptalkCopyrights.json
 Given that laws change... ,Jmabel,HelptalkCopyrights.json
 Given that laws change... ,Jarekt,HelptalkCopyrights.json
 Given that laws change... ,Yann,HelptalkCopyrights.json
 Derive term of copyright from other information? ,Bluerasberry,HelptalkCopyrights.json
 Derive term of copyright from other information? ,ArthurPSmith,HelptalkCopyrights.json
 Derive term of copyright from other information? ,EncycloPetey,HelptalkCopyrights.json
 Derive term of copyright from other information? ,Jarekt,HelptalkCopyrights.json
 Berne convention as base law ,Hannolans,HelptalkCopyrights.json
 Reconcile similar pages ,Bluerasberry,HelptalkCopyrights.json
 Reconcile similar pages ,Jarekt,HelptalkCopyrights.json
 List of similar licenses ,Bluerasberry,HelptalkCopyrights.json
 List of similar licenses ,Jarekt,HelptalkCopyrights.json
 120 years ,Hannolans,HelptalkCopyrights.json
 120 years ,Jarekt,HelptalkCopyrights.json
 Layout of this page  ,Jmabel,HelptalkCopyrights.json
 Layout of this page  ,Jarekt,HelptalkCopyrights.json
" ""Country"" needs to be understood broadly ",Jmabel,HelptalkCopyrights.json
" ""Country"" needs to be understood broadly ",Jarekt,HelptalkCopyrights.json
" ""Country"" needs to be understood broadly ",Multichill,HelptalkCopyrights.json
" ""Country"" needs to be understood broadly ",Hannolans,HelptalkCopyrights.json
" Subclassing ""countries with n years"" ",Multichill,HelptalkCopyrights.json
" Subclassing ""countries with n years"" ",Jarekt,HelptalkCopyrights.json
" Subclassing ""countries with n years"" ",Hannolans,HelptalkCopyrights.json
 Starting point: Preliminary licensing framework ,Multichill,HelptalkCopyrights.json
 Starting point: Preliminary licensing framework ,Jarekt,HelptalkCopyrights.json
 Should we have {{Q|Q3769186}} as {{P|459}} ,Jarekt,HelptalkCopyrights.json
 Should we have {{Q|Q3769186}} as {{P|459}} ,Hannolans,HelptalkCopyrights.json
 [[Wikidata:Hirtle chart]] ,Jarekt,HelptalkCopyrights.json
 [[Wikidata:Hirtle chart]] ,Hannolans,HelptalkCopyrights.json
 More items needed ,Yann,HelptalkCopyrights.json
 More items needed ,Jarekt,HelptalkCopyrights.json
 More items needed ,Hannolans,HelptalkCopyrights.json
 Creative Commons proposal for Google Summer of Code ,SandraF (WMF),HelptalkCopyrights.json
 Creative Commons proposal for Google Summer of Code ,Hannolans,HelptalkCopyrights.json
 Creative Commons proposal for Google Summer of Code ,Jarekt,HelptalkCopyrights.json
 Modelling a work with a CC license ,Spinster,HelptalkCopyrights.json
 Modelling a work with a CC license ,Hannolans,HelptalkCopyrights.json
 Modelling a work with a CC license ,Jarekt,HelptalkCopyrights.json
 [[Wikidata:Property proposal/copyright clarification]] ,Jarekt,HelptalkCopyrights.json
 Add type of copyright specification – specify related rights – Public domain determination ,Martsniez,HelptalkCopyrights.json
 License stated in an e-mail,2A00:801:704:BFB3:57D7:7701:4C16:577F,HelptalkCopyrights.json
 Properties / issues @ Wikimania ,Scann,HelptalkCopyrights.json
 {{P|P7763}} ,Hannolans,HelptalkCopyrights.json
 {{P|P7763}} ,Jarekt,HelptalkCopyrights.json
 {{P|P459}} ,Hannolans,HelptalkCopyrights.json
 Qualifying a copyright claim with the relevant date ,Inductiveload,HelptalkCopyrights.json
 Monolingual string ,TomT0m,HelptalkDatatype.json
 Translation of type names ,AVRS,HelptalkDatatype.json
 lowerBound ,Innocent bystander,HelptalkDatatype.json
 lowerBound ,Matěj Suchánek,HelptalkDatatype.json
Entering quantity with unsymmetrical upper and lower bound,Sarilho1,HelptalkDatatype.json
Entering quantity with unsymmetrical upper and lower bound,Diegodlh,HelptalkDatatype.json
Entering quantity with unsymmetrical upper and lower bound,Matěj Suchánek,HelptalkDatatype.json
 Datatype links in brackets basically go to same point ,Adrian Bielefeldt,HelptalkDatatype.json
 data type × datatype ,Matěj Suchánek,HelptalkDatatype.json
 BC section ,Jura1,HelptalkDatesArchive1.json
 BC section ,Jc3s5h,HelptalkDatesArchive1.json
 Days are in Universal Time ,Jc3s5h,HelptalkDatesArchive1.json
 Days are in Universal Time ,Jura1,HelptalkDatesArchive1.json
 How to get raw date/time value ,Trappist the monk,HelptalkDatesArchive1.json
 How to get raw date/time value ,Jc3s5h,HelptalkDatesArchive1.json
 How to get raw date/time value ,Jarekt,HelptalkDatesArchive1.json
 Century? ,Multichill,HelptalkDatesArchive1.json
 Century? ,VorontsovIE,HelptalkDatesArchive1.json
 Century? ,Jc3s5h,HelptalkDatesArchive1.json
 Century? ,Kaldari,HelptalkDatesArchive1.json
 Century? ,Jarekt,HelptalkDatesArchive1.json
