thread_subject,username,page_name
 Hamburg-prefix ,Ymblanter,WikidataProjectchatArchive201210.json
 en.Wikipedia main page ,Pigsonthewing,WikidataProjectchatArchive201210.json
 input for weekly summary ,Lydia Pintscher (WMDE),WikidataProjectchatArchive201210.json
 input for weekly summary ,Ymblanter,WikidataProjectchatArchive201210.json
 input for weekly summary ,Jeblad,WikidataProjectchatArchive201210.json
 input for weekly summary ,Pigsonthewing,WikidataProjectchatArchive201210.json
 One interwiki link ,Guerillero,WikidataProjectchatArchive201210.json
 One interwiki link ,Ymblanter,WikidataProjectchatArchive201210.json
 One interwiki link ,Stryn,WikidataProjectchatArchive201210.json
 One interwiki link ,Basvb,WikidataProjectchatArchive201210.json
 Tags in labels and descriptions ,Jeblad,WikidataProjectchatArchive201210.json
 Tags in labels and descriptions ,Merlissimo,WikidataProjectchatArchive201210.json
 Tags in labels and descriptions ,Basvb,WikidataProjectchatArchive201210.json
 ULS bug? ,Waldir,WikidataProjectchatArchive201210.json
 Some edit requests ,Yair rand,WikidataProjectchatArchive201210.json
 Some edit requests ,MF-Warburg,WikidataProjectchatArchive201210.json
 Some edit requests ,Arkanosis,WikidataProjectchatArchive201210.json
 Some edit requests ,Jeblad,WikidataProjectchatArchive201210.json
 Accessibility ,Pigsonthewing,WikidataProjectchatArchive201210.json
 Accessibility ,Jeblad,WikidataProjectchatArchive201210.json
 Localizing the interface ,Jeblad,WikidataProjectchatArchive201210.json
 View the content in different languages ,Orlodrim,WikidataProjectchatArchive201210.json
 View the content in different languages ,MF-Warburg,WikidataProjectchatArchive201210.json
 upcoming events and office hours ,Lydia Pintscher (WMDE),WikidataProjectchatArchive201210.json
 Needed pages ,"This, that and the other",WikidataProjectchatArchive201211.json
 Needed pages ,Lydia Pintscher (WMDE),WikidataProjectchatArchive201211.json
 Needed pages ,Yair rand,WikidataProjectchatArchive201211.json
 Needed pages ,Sven Manguard,WikidataProjectchatArchive201211.json
 User space. ,Zil,WikidataProjectchatArchive201211.json
 User space. ,Lydia Pintscher (WMDE),WikidataProjectchatArchive201211.json
 User space. ,Helder.wiki,WikidataProjectchatArchive201211.json
 Edit request ,Penn Station,WikidataProjectchatArchive201211.json
 Edit request ,Ajraddatz,WikidataProjectchatArchive201211.json
 Problem on [[Q1055]] ,ValterVB,WikidataProjectchatArchive201211.json
 Problem on [[Q1055]] ,Restu20,WikidataProjectchatArchive201211.json
 Proposal: Enable WD (edit: and WT) as a search/navigation shortcut ,Sven Manguard,WikidataProjectchatArchive201211.json
 Proposal: Enable WD (edit: and WT) as a search/navigation shortcut ,Ajraddatz,WikidataProjectchatArchive201211.json
 Proposal: Enable WD (edit: and WT) as a search/navigation shortcut ,Yair rand,WikidataProjectchatArchive201211.json
 Proposal: Enable WD (edit: and WT) as a search/navigation shortcut ,Raoli,WikidataProjectchatArchive201211.json
 Proposal: Enable WD (edit: and WT) as a search/navigation shortcut ,Jasper Deng,WikidataProjectchatArchive201211.json
 Proposal: Enable WD (edit: and WT) as a search/navigation shortcut ,Morten Haan,WikidataProjectchatArchive201211.json
 Proposal: Enable WD (edit: and WT) as a search/navigation shortcut ,Tpt,WikidataProjectchatArchive201211.json
 Proposal: Enable WD (edit: and WT) as a search/navigation shortcut ,Justincheng12345,WikidataProjectchatArchive201211.json
 Proposal: Enable WD (edit: and WT) as a search/navigation shortcut ,Bene*,WikidataProjectchatArchive201211.json
 Proposal: Enable WD (edit: and WT) as a search/navigation shortcut ,Ymblanter,WikidataProjectchatArchive201211.json
 Proposal: Enable WD (edit: and WT) as a search/navigation shortcut ,This is also Sven Manguard,WikidataProjectchatArchive201211.json
 Proposal: Enable WD (edit: and WT) as a search/navigation shortcut ,Jdforrester,WikidataProjectchatArchive201211.json
 Proposal: Enable WD (edit: and WT) as a search/navigation shortcut ,Deansfa,WikidataProjectchatArchive201211.json
 Proposal: Enable WD (edit: and WT) as a search/navigation shortcut ,Raymond,WikidataProjectchatArchive201211.json
 Proposal: Enable WD (edit: and WT) as a search/navigation shortcut ,MichaelSchoenitzer,WikidataProjectchatArchive201211.json
 office hours today and tomorrow ,Lydia Pintscher (WMDE),WikidataProjectchatArchive201211.json
" ""vanity"" object record ",Wittylama,WikidataProjectchatArchive201211.json
" ""vanity"" object record ",Denny Vrandečić (WMDE),WikidataProjectchatArchive201211.json
" ""vanity"" object record ",Lydia Pintscher (WMDE),WikidataProjectchatArchive201211.json
" ""vanity"" object record ",Basvb,WikidataProjectchatArchive201211.json
" ""vanity"" object record ",Soulkeeper,WikidataProjectchatArchive201211.json
" ""vanity"" object record ",B25es,WikidataProjectchatArchive201211.json
 Capitalization of labels ,Soulkeeper,WikidataProjectchatArchive201211.json
 Capitalization of labels ,LydiaPintscher,WikidataProjectchatArchive201211.json
 Capitalization of labels ,Guerillero,WikidataProjectchatArchive201211.json
 Capitalization of labels ,Jeblad,WikidataProjectchatArchive201211.json
 Capitalization of labels ,Mutante,WikidataProjectchatArchive201211.json
 Capitalization of labels ,Jasper Deng,WikidataProjectchatArchive201211.json
 Capitalization of labels ,Yair rand,WikidataProjectchatArchive201211.json
 Capitalization of labels ,Zolo,WikidataProjectchatArchive201211.json
 How about SUL? ,79.13.30.17,WikidataProjectchatArchive201211.json
 How about SUL? ,Stryn,WikidataProjectchatArchive201211.json
 How about SUL? ,Vituzzu,WikidataProjectchatArchive201211.json
 How about SUL? ,Skyluke,WikidataProjectchatArchive201211.json
 Translate extensions ,Jeblad,WikidataProjectchatArchive201211.json
 Translate extensions ,Hydriz,WikidataProjectchatArchive201211.json
 Translate extensions ,Tpt,WikidataProjectchatArchive201211.json
 Translate extensions ,Guerillero,WikidataProjectchatArchive201211.json
 Translate extensions ,MF-Warburg,WikidataProjectchatArchive201211.json
 Translate extensions ,Stryn,WikidataProjectchatArchive201211.json
 Translate extensions ,Romaine,WikidataProjectchatArchive201211.json
 Translate extensions ,Helder.wiki,WikidataProjectchatArchive201211.json
 Translate extensions ,Ltrlg,WikidataProjectchatArchive201211.json
 Translate extensions ,Sven Manguard,WikidataProjectchatArchive201211.json
 Translate extensions ,Sannita,WikidataProjectchatArchive201211.json
 Translate extensions ,Raoli,WikidataProjectchatArchive201211.json
 Translate extensions ,Bene*,WikidataProjectchatArchive201211.json
 Translate extensions ,Ajraddatz,WikidataProjectchatArchive201211.json
 Translate extensions ,Restu20,WikidataProjectchatArchive201211.json
 Translate extensions ,Snaevar,WikidataProjectchatArchive201211.json
 Translate extensions ,Yair rand,WikidataProjectchatArchive201211.json
 Translate extensions ,Benoit Rochon,WikidataProjectchatArchive201211.json
 Diff template ,Pigsonthewing,WikidataProjectchatArchive201211.json
 Diff template ,Romaine,WikidataProjectchatArchive201211.json
 Diff template ,Helder.wiki,WikidataProjectchatArchive201211.json
 Main language in first ,Jitrixis,WikidataProjectchatArchive201211.json
 Main language in first ,Raoli,WikidataProjectchatArchive201211.json
 Main language in first ,Sven Manguard,WikidataProjectchatArchive201211.json
 Main language in first ,Ltrlg,WikidataProjectchatArchive201211.json
 Main language in first ,ShinePhantom,WikidataProjectchatArchive201211.json
 Added *and* removed? ,Waldir,WikidataProjectchatArchive201211.json
 Added *and* removed? ,Stryn,WikidataProjectchatArchive201211.json
 Added *and* removed? ,Jeblad,WikidataProjectchatArchive201211.json
 Added *and* removed? ,Helder.wiki,WikidataProjectchatArchive201211.json
 Added *and* removed? ,Raymond,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,Tpt,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,Ymblanter,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,ShinePhantom,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,Kneiphof,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,Stryn,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,"This, that and the other",WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,Superzerocool,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,Vituzzu,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,Wiki13,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,Romaine,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,Zolo,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,Merlissimo,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,Thoroe,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,Morten Haan,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,109.84.98.162,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,JAn Dudík,WikidataProjectchatArchive201211.json
 SlurpInterwiki script ,Justincheng12345,WikidataProjectchatArchive201211.json
 More taskforces ,Dharmadhyaksha,WikidataProjectchatArchive201211.json
 More taskforces ,Ymblanter,WikidataProjectchatArchive201211.json
 More taskforces ,Pigsonthewing,WikidataProjectchatArchive201211.json
 More taskforces ,Bennylin,WikidataProjectchatArchive201211.json
 More taskforces ,Otourly,WikidataProjectchatArchive201211.json
 Patrol flags ,Sven Manguard,WikidataProjectchatArchive201211.json
 Patrol flags ,Jeblad,WikidataProjectchatArchive201211.json
 Patrol flags ,Ymblanter,WikidataProjectchatArchive201211.json
 Patrol flags ,Romaine,WikidataProjectchatArchive201211.json
 Patrol flags ,ShinePhantom,WikidataProjectchatArchive201211.json
 Patrol flags ,Guerillero,WikidataProjectchatArchive201211.json
 Patrol flags ,Restu20,WikidataProjectchatArchive201211.json
 Patrol flags ,Arkanosis,WikidataProjectchatArchive201211.json
 Patrol flags ,Ajraddatz,WikidataProjectchatArchive201211.json
 Patrol flags ,Soulkeeper,WikidataProjectchatArchive201211.json
 Patrol flags ,Stryn,WikidataProjectchatArchive201211.json
 Patrol flags ,Snaevar,WikidataProjectchatArchive201211.json
 Patrol flags ,Helder.wiki,WikidataProjectchatArchive201211.json
 Autopatrolled ,Ajraddatz,WikidataProjectchatArchive201211.json
 Autopatrolled ,Soulkeeper,WikidataProjectchatArchive201211.json
 Autopatrolled ,Restu20,WikidataProjectchatArchive201211.json
 Autopatrolled ,Stryn,WikidataProjectchatArchive201211.json
 Autopatrolled ,Benoit Rochon,WikidataProjectchatArchive201211.json
 Autopatrolled ,Snaevar,WikidataProjectchatArchive201211.json
 Autopatrolled ,Arkanosis,WikidataProjectchatArchive201211.json
 Autopatrolled ,Helder.wiki,WikidataProjectchatArchive201211.json
 Policy ,Jasper Deng,WikidataProjectchatArchive201211.json
 Policy ,Ajraddatz,WikidataProjectchatArchive201211.json
 Proposal: Limit the number of bureaucrats and admins ,Snaevar,WikidataProjectchatArchive201211.json
 Proposal: Limit the number of bureaucrats and admins ,Pigsonthewing,WikidataProjectchatArchive201211.json
 Proposal: Limit the number of bureaucrats and admins ,Guerillero,WikidataProjectchatArchive201211.json
 Proposal: Limit the number of bureaucrats and admins ,Ymblanter,WikidataProjectchatArchive201211.json
 Proposal: Limit the number of bureaucrats and admins ,Romaine,WikidataProjectchatArchive201211.json
 Proposal: Limit the number of bureaucrats and admins ,Arkanosis,WikidataProjectchatArchive201211.json
 Proposal: Limit the number of bureaucrats and admins ,Jeblad,WikidataProjectchatArchive201211.json
 Proposal: Limit the number of bureaucrats and admins ,Vituzzu,WikidataProjectchatArchive201211.json
 Proposal: Limit the number of bureaucrats and admins ,WaitingForConnection,WikidataProjectchatArchive201211.json
 Proposal: Limit the number of bureaucrats and admins ,Ajraddatz,WikidataProjectchatArchive201211.json
 Proposal: Limit the number of bureaucrats and admins ,Sven Manguard,WikidataProjectchatArchive201211.json
 Proposal: Limit the number of bureaucrats and admins ,Hazard-SJ,WikidataProjectchatArchive201211.json
 Proposal: Limit the number of bureaucrats and admins ,Jasper Deng,WikidataProjectchatArchive201211.json
 Proposal: Limit the number of bureaucrats and admins ,Danny B.,WikidataProjectchatArchive201211.json
 Proposal: Limit the number of bureaucrats and admins ,Stryn,WikidataProjectchatArchive201211.json
 Human-readable links ,Pigsonthewing,WikidataProjectchatArchive201211.json
 Human-readable links ,Bene*,WikidataProjectchatArchive201211.json
 Human-readable links ,Restu20,WikidataProjectchatArchive201211.json
 Human-readable links ,Guerillero,WikidataProjectchatArchive201211.json
 Human-readable links ,Jeblad,WikidataProjectchatArchive201211.json
 Human-readable links ,32X,WikidataProjectchatArchive201211.json
 Human-readable links ,Daniel Kinzler (WMDE),WikidataProjectchatArchive201211.json
 Human-readable links ,Helder.wiki,WikidataProjectchatArchive201211.json
 Related items links? ,Sven Manguard,WikidataProjectchatArchive201211.json
 Related items links? ,Yair rand,WikidataProjectchatArchive201211.json
 Related items links? ,Jeblad,WikidataProjectchatArchive201211.json
 [[Wikidata:TOP 1000 articles Task Force]] ,Przykuta,WikidataProjectchatArchive201211.json
 [[Wikidata:TOP 1000 articles Task Force]] ,Ymblanter,WikidataProjectchatArchive201211.json
 [[Wikidata:TOP 1000 articles Task Force]] ,Zanka,WikidataProjectchatArchive201211.json
 How do we call us as Wikidata editors? ,Denny,WikidataProjectchatArchive201211.json
 How do we call us as Wikidata editors? ,Ymblanter,WikidataProjectchatArchive201211.json
 How do we call us as Wikidata editors? ,"This, that and the other",WikidataProjectchatArchive201211.json
 How do we call us as Wikidata editors? ,Przykuta,WikidataProjectchatArchive201211.json
 How do we call us as Wikidata editors? ,Atlasowa,WikidataProjectchatArchive201211.json
 How do we call us as Wikidata editors? ,Jeblad,WikidataProjectchatArchive201211.json
 How do we call us as Wikidata editors? ,Jdforrester,WikidataProjectchatArchive201211.json
 How do we call us as Wikidata editors? ,Marek Mazurkiewicz,WikidataProjectchatArchive201211.json
 How do we call us as Wikidata editors? ,Bzh-99,WikidataProjectchatArchive201211.json
 How do we call us as Wikidata editors? ,Romaine,WikidataProjectchatArchive201211.json
 How do we call us as Wikidata editors? ,Yair rand,WikidataProjectchatArchive201211.json
 How do we call us as Wikidata editors? ,Otourly,WikidataProjectchatArchive201211.json
 How do we call us as Wikidata editors? ,Stryn,WikidataProjectchatArchive201211.json
 How do we call us as Wikidata editors? ,Raoli,WikidataProjectchatArchive201211.json
 How do we call us as Wikidata editors? ,Dalton2,WikidataProjectchatArchive201211.json
 Numbers ,217.251.231.243,WikidataProjectchatArchive201211.json
 Numbers ,Ltrlg,WikidataProjectchatArchive201211.json
 Numbers ,Jeblad,WikidataProjectchatArchive201211.json
 Navigation lists ,Ymblanter,WikidataProjectchatArchive201211.json
 Vandalism ,FA2010,WikidataProjectchatArchive201211.json
 Vandalism ,Ymblanter,WikidataProjectchatArchive201211.json
 Vandalism ,Stryn,WikidataProjectchatArchive201211.json
 Vandalism ,Snaevar,WikidataProjectchatArchive201211.json
 Vandalism ,Jeblad,WikidataProjectchatArchive201211.json
" Source mirror: Instead of only pointing on the source, copying it and saving it on wiki-data ",Svebert,WikidataProjectchatArchive201211.json
" Source mirror: Instead of only pointing on the source, copying it and saving it on wiki-data ",Risker,WikidataProjectchatArchive201211.json
 Import pages from meta ,Snaevar,WikidataProjectchatArchive201211.json
 Import pages from meta ,Ajraddatz,WikidataProjectchatArchive201211.json
 Import pages from meta ,MF-Warburg,WikidataProjectchatArchive201211.json
 Import pages from meta ,"This, that and the other",WikidataProjectchatArchive201211.json
 Main Page design ,Benoit Rochon,WikidataProjectchatArchive201211.json
 Main Page design ,Stryn,WikidataProjectchatArchive201211.json
 Main Page design ,Snaevar,WikidataProjectchatArchive201211.json
 Main Page design ,Raoli,WikidataProjectchatArchive201211.json
 Main Page design ,Bene*,WikidataProjectchatArchive201211.json
 Main Page design ,Tpt,WikidataProjectchatArchive201211.json
 Instruments ,Ymblanter,WikidataProjectchatArchive201211.json
 Instruments ,Snaevar,WikidataProjectchatArchive201211.json
 Instruments ,Helder.wiki,WikidataProjectchatArchive201211.json
 Random interface language ,Sven Manguard,WikidataProjectchatArchive201211.json
 Random interface language ,Hazard-SJ,WikidataProjectchatArchive201211.json
 Random interface language ,Daniel Kinzler (WMDE),WikidataProjectchatArchive201211.json
 Deletion script ,Bene*,WikidataProjectchatArchive201211.json
 Deletion script ,Guerillero,WikidataProjectchatArchive201211.json
 Deletion script ,Arkanosis,WikidataProjectchatArchive201211.json
 Deletion script ,Stryn,WikidataProjectchatArchive201211.json
 Best way to contribute? ,Cerebellum,WikidataProjectchatArchive201211.json
 Best way to contribute? ,Sven Manguard,WikidataProjectchatArchive201211.json
 Best way to contribute? ,WaitingForConnection,WikidataProjectchatArchive201211.json
 Best way to contribute? ,Ymblanter,WikidataProjectchatArchive201211.json
 Best way to contribute? ,Arkanosis,WikidataProjectchatArchive201211.json
 Best way to contribute? ,Morten Haan,WikidataProjectchatArchive201211.json
 Best way to contribute? ,Goldzahn,WikidataProjectchatArchive201211.json
 Proposals at [[Wikidata talk:Administrators]] ,Sven Manguard,WikidataProjectchatArchive201211.json
 Proposals at [[Wikidata talk:Administrators]] ,Ymblanter,WikidataProjectchatArchive201211.json
 Proposals at [[Wikidata talk:Administrators]] ,Ajraddatz,WikidataProjectchatArchive201211.json
 Article titles ,GorillaWarfare,WikidataProjectchatArchive201211.json
 Article titles ,Romaine,WikidataProjectchatArchive201211.json
 Article titles ,Ajraddatz,WikidataProjectchatArchive201211.json
 Article titles ,Dalton2,WikidataProjectchatArchive201211.json
 [[Wikidata:Report interwiki conflicts|Report interwiki conflicts]] ,Romaine,WikidataProjectchatArchive201211.json
 WikiProjects vs. task forces ,Happy5214,WikidataProjectchatArchive201211.json
 WikiProjects vs. task forces ,"This, that and the other",WikidataProjectchatArchive201211.json
 latin translation ,Conny,WikidataProjectchatArchive201211.json
 latin translation ,Happy5214,WikidataProjectchatArchive201211.json
 latin translation ,Morten Haan,WikidataProjectchatArchive201211.json
 items of deleted wikipedia content ,Conny,WikidataProjectchatArchive201211.json
 items of deleted wikipedia content ,Stryn,WikidataProjectchatArchive201211.json
 person titles ,Conny,WikidataProjectchatArchive201211.json
 person titles ,Jdforrester,WikidataProjectchatArchive201211.json
" Script ""labelLister"" : Label, description and alias list ",Jitrixis,WikidataProjectchatArchive201211.json
" Script ""labelLister"" : Label, description and alias list ",Stryn,WikidataProjectchatArchive201211.json
" Script ""labelLister"" : Label, description and alias list ",Bene*,WikidataProjectchatArchive201211.json
" Script ""labelLister"" : Label, description and alias list ",ValterVB,WikidataProjectchatArchive201211.json
" Script ""labelLister"" : Label, description and alias list ",Cocu,WikidataProjectchatArchive201211.json
" Script ""labelLister"" : Label, description and alias list ",Zanka,WikidataProjectchatArchive201211.json
" Script ""labelLister"" : Label, description and alias list ",MF-Warburg,WikidataProjectchatArchive201211.json
" Script ""labelLister"" : Label, description and alias list ",Mutante,WikidataProjectchatArchive201211.json
" Script ""labelLister"" : Label, description and alias list ",ArnoLagrange,WikidataProjectchatArchive201211.json
" Script ""labelLister"" : Label, description and alias list ",Photograpers,WikidataProjectchatArchive201211.json
" Script ""labelLister"" : Label, description and alias list ",Stevenliuyi,WikidataProjectchatArchive201211.json
 Color indentation on talk pages ,Benoit Rochon,WikidataProjectchatArchive201211.json
 Color indentation on talk pages ,Raoli,WikidataProjectchatArchive201211.json
 Color indentation on talk pages ,Helder.wiki,WikidataProjectchatArchive201211.json
 Color indentation on talk pages ,Jeblad,WikidataProjectchatArchive201211.json
 localization of sidebar ,ArnoLagrange,WikidataProjectchatArchive201211.json
 localization of sidebar ,Justincheng12345,WikidataProjectchatArchive201211.json
 localization of sidebar ,Jeblad,WikidataProjectchatArchive201211.json
 localization of sidebar ,Tpt,WikidataProjectchatArchive201211.json
 Glossary and Terminology ,Zanka,WikidataProjectchatArchive201211.json
 Glossary and Terminology ,John Erling Blad (WMDE),WikidataProjectchatArchive201211.json
 Glossary and Terminology ,Goldzahn,WikidataProjectchatArchive201211.json
 Glossary and Terminology ,Stryn,WikidataProjectchatArchive201211.json
 Categories as data objects ,Zanka,WikidataProjectchatArchive201211.json
 Categories as data objects ,Bene*,WikidataProjectchatArchive201211.json
 Two pages of the same title ,Lam-ang,WikidataProjectchatArchive201211.json
 Two pages of the same title ,Yair rand,WikidataProjectchatArchive201211.json
 Two pages of the same title ,MichaelSchoenitzer,WikidataProjectchatArchive201211.json
 Two pages of the same title ,Stryn,WikidataProjectchatArchive201211.json
 So What's new on [[User talk:Jitrixis/labelLister.js|labelLister]] : ,Jitrixis,WikidataProjectchatArchive201211.json
 So What's new on [[User talk:Jitrixis/labelLister.js|labelLister]] : ,Raoli,WikidataProjectchatArchive201211.json
 autowatch ,Conny,WikidataProjectchatArchive201211.json
 autowatch ,ValterVB,WikidataProjectchatArchive201211.json
 autowatch ,Bene*,WikidataProjectchatArchive201211.json
 autowatch ,Otourly,WikidataProjectchatArchive201211.json
 Why this message? ,Raoli,WikidataProjectchatArchive201211.json
 Why this message? ,Hoo man,WikidataProjectchatArchive201211.json
 local alias ,Photograpers,WikidataProjectchatArchive201211.json
 Which data? ,NordNordWest,WikidataProjectchatArchive201211.json
 Which data? ,Filceolaire,WikidataProjectchatArchive201211.json
 Which data? ,Matthiasb,WikidataProjectchatArchive201211.json
 enumItems — a new script to move to the previous or the next Wikidata item ,Arkanosis,WikidataProjectchatArchive201211.json
 enumItems — a new script to move to the previous or the next Wikidata item ,Raoli,WikidataProjectchatArchive201211.json
 Can't edit items? Turn on the gadget! ,Danny B.,WikidataProjectchatArchive201211.json
 Can't edit items? Turn on the gadget! ,Hoo man,WikidataProjectchatArchive201211.json
 Can't edit items? Turn on the gadget! ,Bennylin,WikidataProjectchatArchive201211.json
 labelLister Update : ,Jitrixis,WikidataProjectchatArchive201211.json
 Gadget ,Beta16,WikidataProjectchatArchive201211.json
 Gadget ,Arkanosis,WikidataProjectchatArchive201211.json
 weekly summary ,Lydia Pintscher (WMDE),WikidataProjectchatArchive201211.json
 weekly summary ,Chris857,WikidataProjectchatArchive201211.json
 Deletion of non-item pages ,Dalton2,WikidataProjectchatArchive201211.json
 Deletion of non-item pages ,Stryn,WikidataProjectchatArchive201211.json
 Deletion of non-item pages ,"This, that and the other",WikidataProjectchatArchive201211.json
 Deletion of non-item pages ,Hosiryuhosi,WikidataProjectchatArchive201211.json
 Deletion of non-item pages ,Helder.wiki,WikidataProjectchatArchive201211.json
 Aliases for special pages ,John Erling Blad (WMDE),WikidataProjectchatArchive201211.json
 Aliases for special pages ,Danny B.,WikidataProjectchatArchive201211.json
 Aliases for special pages ,Raoli,WikidataProjectchatArchive201211.json
 Aliases for special pages ,Dalton2,WikidataProjectchatArchive201211.json
 Aliases for special pages ,Jeblad,WikidataProjectchatArchive201211.json
 I can't edit ,MarcoAurelio,WikidataProjectchatArchive201211.json
 I can't edit ,Jasper Deng,WikidataProjectchatArchive201211.json
 I can't edit ,Arkanosis,WikidataProjectchatArchive201211.json
 I can't edit ,Jeblad,WikidataProjectchatArchive201211.json
 Text corrections in the Spanish interface ,Dalton2,WikidataProjectchatArchive201211.json
 Text corrections in the Spanish interface ,Arkanosis,WikidataProjectchatArchive201211.json
 Autopatrolled flags available ,Arkanosis,WikidataProjectchatArchive201211.json
 Autopatrolled flags available ,Ymblanter,WikidataProjectchatArchive201211.json
 Autopatrolled flags available ,Ajraddatz,WikidataProjectchatArchive201211.json
 Autopatrolled flags available ,Dalton2,WikidataProjectchatArchive201211.json
 Autopatrolled flags available ,Jasper Deng,WikidataProjectchatArchive201211.json
 catalan menu ,Arnaugir,WikidataProjectchatArchive201211.json
 catalan menu ,Ajraddatz,WikidataProjectchatArchive201211.json
 catalan menu ,ArnoLagrange,WikidataProjectchatArchive201211.json
 Questions about descriptions and labels ,Dalton2,WikidataProjectchatArchive201211.json
 Questions about descriptions and labels ,Jeblad,WikidataProjectchatArchive201211.json
 Questions about descriptions and labels ,Helder.wiki,WikidataProjectchatArchive201211.json
