thread_subject,username,page_name
 Spanish Wikidata copyright ,Ralgis,WikidataAdministratorsnoticeboardArchive201302.json
 Spanish Wikidata copyright ,Rschen7754,WikidataAdministratorsnoticeboardArchive201302.json
 Spanish Wikidata copyright ,Ajraddatz,WikidataAdministratorsnoticeboardArchive201302.json
 Deletion request ,Sternax,WikidataAdministratorsnoticeboardArchive201302.json
 Deletion request ,Moe Epsilon,WikidataAdministratorsnoticeboardArchive201302.json
 Deletion request ,Michal Bělka,WikidataAdministratorsnoticeboardArchive201302.json
 Deletion request ,Stryn,WikidataAdministratorsnoticeboardArchive201302.json
 Pallerti ,Rschen7754,WikidataAdministratorsnoticeboardArchive201302.json
 Pallerti ,PinkAmpersand,WikidataAdministratorsnoticeboardArchive201302.json
 Pallerti ,Vogone,WikidataAdministratorsnoticeboardArchive201302.json
 Pallerti ,Ajraddatz,WikidataAdministratorsnoticeboardArchive201302.json
 Pallerti ,Pallerti,WikidataAdministratorsnoticeboardArchive201302.json
 Pallerti ,Pagony,WikidataAdministratorsnoticeboardArchive201302.json
 Pallerti ,Jasper Deng,WikidataAdministratorsnoticeboardArchive201302.json
 Pallerti ,Karmela,WikidataAdministratorsnoticeboardArchive201302.json
 Pallerti ,Bdamokos,WikidataAdministratorsnoticeboardArchive201302.json
 Pallerti ,Alensha,WikidataAdministratorsnoticeboardArchive201302.json
 Pallerti ,Moe Epsilon,WikidataAdministratorsnoticeboardArchive201302.json
 Pallerti ,79.121.6.75,WikidataAdministratorsnoticeboardArchive201302.json
 Pallerti ,Ymblanter,WikidataAdministratorsnoticeboardArchive201302.json
 Charles bonsu ,Snaevar,WikidataAdministratorsnoticeboardArchive201302.json
 Charles bonsu ,Moe Epsilon,WikidataAdministratorsnoticeboardArchive201302.json
 My welcome removed ,Ymblanter,WikidataAdministratorsnoticeboardArchive201302.json
 My welcome removed ,Ajraddatz,WikidataAdministratorsnoticeboardArchive201302.json
 My welcome removed ,Iste Praetor,WikidataAdministratorsnoticeboardArchive201302.json
 user rename? ,Espeso,WikidataAdministratorsnoticeboardArchive201302.json
 user rename? ,Techman224,WikidataAdministratorsnoticeboardArchive201302.json
 translating gadget's descriptions for Farsi ,Reza1615,WikidataAdministratorsnoticeboardArchive201302.json
 translating gadget's descriptions for Farsi ,Stryn,WikidataAdministratorsnoticeboardArchive201302.json
 Please rename property ,Yurik,WikidataAdministratorsnoticeboardArchive201302.json
 Please rename property ,Vituzzu,WikidataAdministratorsnoticeboardArchive201302.json
 [[Q4740817]] ,Reaper Eternal,WikidataAdministratorsnoticeboardArchive201302.json
 [[Q4740817]] ,Iste Praetor,WikidataAdministratorsnoticeboardArchive201302.json
 Please give autopatrol flag to my bot now ,Bináris,WikidataAdministratorsnoticeboardArchive201302.json
 Please give autopatrol flag to my bot now ,Iste Praetor,WikidataAdministratorsnoticeboardArchive201302.json
 Please give autopatrol flag to my bot now ,Hazard-SJ,WikidataAdministratorsnoticeboardArchive201302.json
 MediaWiki:Randompage/fa ,Reza1615,WikidataAdministratorsnoticeboardArchive201302.json
 MediaWiki:Randompage/fa ,Stryn,WikidataAdministratorsnoticeboardArchive201302.json
 Sources ,Reza1615,WikidataAdministratorsnoticeboardArchive201302.json
 Sources ,Stryn,WikidataAdministratorsnoticeboardArchive201302.json
 Sources ,Snaevar,WikidataAdministratorsnoticeboardArchive201302.json
 Sources ,Michawiki,WikidataAdministratorsnoticeboardArchive201302.json
 Correcting link to Community portal in sidebar for Sorbian languages ,Michawiki,WikidataAdministratorsnoticeboardArchive201302.json
 Correcting link to Community portal in sidebar for Sorbian languages ,Stryn,WikidataAdministratorsnoticeboardArchive201302.json
 removing Also known as ,Reza1615,WikidataAdministratorsnoticeboardArchive201302.json
 removing Also known as ,Michawiki,WikidataAdministratorsnoticeboardArchive201302.json
 removing Also known as ,Sven Manguard,WikidataAdministratorsnoticeboardArchive201302.json
 layout of Special:SpecialPages ,Espeso,WikidataAdministratorsnoticeboardArchive201302.json
 layout of Special:SpecialPages ,Legoktm,WikidataAdministratorsnoticeboardArchive201302.json
 Correcting link to Project chat in sidebar for Sorbian languages ,Stevenliuyi,WikidataAdministratorsnoticeboardArchive201302.json
 Correcting link to Project chat in sidebar for Sorbian languages ,Michawiki,WikidataAdministratorsnoticeboardArchive201302.json
 Make FuzzyBot autopatroller ,Whym,WikidataAdministratorsnoticeboardArchive201302.json
 Make FuzzyBot autopatroller ,Ymblanter,WikidataAdministratorsnoticeboardArchive201302.json
 Make FuzzyBot autopatroller ,Stryn,WikidataAdministratorsnoticeboardArchive201302.json
 [[Q5104]] ,LadyInGrey,WikidataAdministratorsnoticeboardArchive201302.json
 [[Q5104]] ,Stryn,WikidataAdministratorsnoticeboardArchive201302.json
 translation correction ,JAn Dudík,WikidataAdministratorsnoticeboardArchive201302.json
 translation correction ,Stryn,WikidataAdministratorsnoticeboardArchive201302.json
 translation correction ,Michawiki,WikidataAdministratorsnoticeboardArchive201302.json
 translation correction ,Vogone,WikidataAdministratorsnoticeboardArchive201302.json
 Background color for fuzzied messages in Translation tool ,Michawiki,WikidataAdministratorsnoticeboardArchive201302.json
 IP vandalism ,Ch1902,WikidataAdministratorsnoticeboardArchive201302.json
 IP vandalism ,Legoktm,WikidataAdministratorsnoticeboardArchive201302.json
 IP vandalism ,JAn Dudík,WikidataAdministratorsnoticeboardArchive201302.json
 IP vandalism ,PinkAmpersand,WikidataAdministratorsnoticeboardArchive201302.json
 Please add the 'purge' tab ,Ricordisamoa,WikidataAdministratorsnoticeboardArchive201302.json
 Please add the 'purge' tab ,ValterVB,WikidataAdministratorsnoticeboardArchive201302.json
 Protection request ,PinkAmpersand,WikidataAdministratorsnoticeboardArchive201302.json
 Protection request ,Legoktm,WikidataAdministratorsnoticeboardArchive201302.json
 Protection request ,Jasper Deng,WikidataAdministratorsnoticeboardArchive201302.json
 Protection request ,Ymblanter,WikidataAdministratorsnoticeboardArchive201302.json
 {{tl|Item}} ,Happy5214,WikidataAdministratorsnoticeboardArchive201302.json
 {{tl|Item}} ,Legoktm,WikidataAdministratorsnoticeboardArchive201302.json
 Vandal patrol toolkit ,Rschen7754,WikidataAdministratorsnoticeboardArchive201302.json
 [[WD:RfBA|RfBA]] ,Ladsgroup,WikidataAdministratorsnoticeboardArchive201302.json
 [[WD:RfBA|RfBA]] ,Legoktm,WikidataAdministratorsnoticeboardArchive201302.json
 Header change to property creation page ,Espeso,WikidataAdministratorsnoticeboardArchive201302.json
 Header change to property creation page ,PinkAmpersand,WikidataAdministratorsnoticeboardArchive201302.json
 MediaWiki:Search-summary ,"This, that and the other",WikidataAdministratorsnoticeboardArchive201302.json
 MediaWiki:Search-summary ,Vogone,WikidataAdministratorsnoticeboardArchive201302.json
 MediaWiki:Mainpage/ro ,Andrei Stroe,WikidataAdministratorsnoticeboardArchive201302.json
 MediaWiki:Mainpage/ro ,Vogone,WikidataAdministratorsnoticeboardArchive201302.json
 If anyone's looking for some extra work ,PinkAmpersand,WikidataAdministratorsnoticeboardArchive201302.json
 If anyone's looking for some extra work ,ValterVB,WikidataAdministratorsnoticeboardArchive201302.json
 If anyone's looking for some extra work ,Bene*,WikidataAdministratorsnoticeboardArchive201302.json
 If anyone's looking for some extra work ,Stryn,WikidataAdministratorsnoticeboardArchive201302.json
 [[Template talk:Translation categories]] ,Kaganer,WikidataAdministratorsnoticeboardArchive201303.json
 [[Template talk:Translation categories]] ,Ymblanter,WikidataAdministratorsnoticeboardArchive201303.json
 Horisontal lists css-classes (for nav. templates) ,Kaganer,WikidataAdministratorsnoticeboardArchive201303.json
 adding code to MediaWiki:Group-sysop.css ,Reza1615,WikidataAdministratorsnoticeboardArchive201303.json
 adding code to MediaWiki:Group-sysop.css ,Rschen7754,WikidataAdministratorsnoticeboardArchive201303.json
 adding code to MediaWiki:Group-sysop.css ,Ymblanter,WikidataAdministratorsnoticeboardArchive201303.json
 adding code to MediaWiki:Group-sysop.css ,Ajraddatz,WikidataAdministratorsnoticeboardArchive201303.json
 New Tool ,Ricordisamoa,WikidataAdministratorsnoticeboardArchive201303.json
 New Tool ,Reza1615,WikidataAdministratorsnoticeboardArchive201303.json
 spambot user experience ,Legoktm,WikidataAdministratorsnoticeboardArchive201303.json
 Promotion-only accounts ,PinkAmpersand,WikidataAdministratorsnoticeboardArchive201303.json
 Promotion-only accounts ,Ajraddatz,WikidataAdministratorsnoticeboardArchive201303.json
 Edit request of the footer ,Whym,WikidataAdministratorsnoticeboardArchive201303.json
 Edit request of the footer ,Reza1615,WikidataAdministratorsnoticeboardArchive201303.json
 Edit request ,Vivaelcelta,WikidataAdministratorsnoticeboardArchive201303.json
 Edit request ,Wiki13,WikidataAdministratorsnoticeboardArchive201303.json
 New edit request ,Vivaelcelta,WikidataAdministratorsnoticeboardArchive201303.json
 New edit request ,Reza1615,WikidataAdministratorsnoticeboardArchive201303.json
 Villagepump/is ,Snaevar,WikidataAdministratorsnoticeboardArchive201303.json
 Villagepump/is ,Reza1615,WikidataAdministratorsnoticeboardArchive201303.json
 Requests for permissions for Bots ,Reza1615,WikidataAdministratorsnoticeboardArchive201303.json
 Sysop rights on test-repo to test abusefilter ,Legoktm,WikidataAdministratorsnoticeboardArchive201303.json
 User:Ricordisamoa/DeletionHelper.js ,Reza1615,WikidataAdministratorsnoticeboardArchive201303.json
 User:Ricordisamoa/DeletionHelper.js ,분당선M,WikidataAdministratorsnoticeboardArchive201303.json
 Change datatype of a property ,Paperoastro,WikidataAdministratorsnoticeboardArchive201303.json
 Change datatype of a property ,Stryn,WikidataAdministratorsnoticeboardArchive201303.json
 Rotor and Rotor (electric) ,Pierre cb data,WikidataAdministratorsnoticeboardArchive201303.json
 Recover a property ,Paperoastro,WikidataAdministratorsnoticeboardArchive201303.json
 Recover a property ,Legoktm,WikidataAdministratorsnoticeboardArchive201303.json
 merge and delete ,Ladsgroup,WikidataAdministratorsnoticeboardArchive201303.json
 merge and delete ,Ymblanter,WikidataAdministratorsnoticeboardArchive201303.json
 Please stop FuzzyBot! ,Michawiki,WikidataAdministratorsnoticeboardArchive201303.json
 Please stop FuzzyBot! ,Vogone,WikidataAdministratorsnoticeboardArchive201303.json
 Problems with displaying differences between different versions with the links found on my contributionslist ,Robby,WikidataAdministratorsnoticeboardArchive201303.json
 Problems with displaying differences between different versions with the links found on my contributionslist ,Legoktm,WikidataAdministratorsnoticeboardArchive201303.json
 Problems with displaying differences between different versions with the links found on my contributionslist ,Ricordisamoa,WikidataAdministratorsnoticeboardArchive201303.json
 DeletionHelper ,Ricordisamoa,WikidataAdministratorsnoticeboardArchive201303.json
 DeletionHelper ,Vogone,WikidataAdministratorsnoticeboardArchive201303.json
 DeletionHelper ,Stryn,WikidataAdministratorsnoticeboardArchive201303.json
 DeletionHelper ,Bene*,WikidataAdministratorsnoticeboardArchive201303.json
 old talkpages ,Conny,WikidataAdministratorsnoticeboardArchive201303.json
 old talkpages ,Legoktm,WikidataAdministratorsnoticeboardArchive201303.json
 Orphaned talk pages ,Lam-ang,WikidataAdministratorsnoticeboardArchive201303.json
 Orphaned talk pages ,Stryn,WikidataAdministratorsnoticeboardArchive201303.json
 Import a gadget ,Vivaelcelta,WikidataAdministratorsnoticeboardArchive201303.json
 Import a gadget ,Hazard-SJ,WikidataAdministratorsnoticeboardArchive201303.json
 Import a gadget ,Legoktm,WikidataAdministratorsnoticeboardArchive201303.json
 Import a gadget ,Reza1615,WikidataAdministratorsnoticeboardArchive201303.json
 Vandalism by [[User:YmGJ]] ,Silver hr,WikidataAdministratorsnoticeboardArchive201303.json
 Vandalism by [[User:YmGJ]] ,Jasper Deng,WikidataAdministratorsnoticeboardArchive201303.json
 Vandalism by [[User:YmGJ]] ,Ymblanter,WikidataAdministratorsnoticeboardArchive201303.json
 Vandalism of item Q76 ,Allen4names,WikidataAdministratorsnoticeboardArchive201303.json
 Vandalism of item Q76 ,Jasper Deng,WikidataAdministratorsnoticeboardArchive201303.json
 Item Q7018510 ,Avocato,WikidataAdministratorsnoticeboardArchive201303.json
 Item Q7018510 ,Legoktm,WikidataAdministratorsnoticeboardArchive201303.json
 Item Q7018510 ,Stryn,WikidataAdministratorsnoticeboardArchive201303.json
 Bug report ,It Is Me Here,WikidataAdministratorsnoticeboardArchive201303.json
 Bug report ,Stryn,WikidataAdministratorsnoticeboardArchive201303.json
 Bug report ,Ricordisamoa,WikidataAdministratorsnoticeboardArchive201303.json
 Bug report ,Leyo,WikidataAdministratorsnoticeboardArchive201303.json
 Bug report ,Kresspahl,WikidataAdministratorsnoticeboardArchive201303.json
 Potential bug in the software ,Nyttend,WikidataAdministratorsnoticeboardArchive201303.json
 Potential bug in the software ,Jasper Deng,WikidataAdministratorsnoticeboardArchive201303.json
 Potential bug in the software ,Legoktm,WikidataAdministratorsnoticeboardArchive201303.json
 abuse filter tags ,Espeso,WikidataAdministratorsnoticeboardArchive201303.json
 abuse filter tags ,Legoktm,WikidataAdministratorsnoticeboardArchive201303.json
 [[:en:WP:BLP|BLP]] ,Jasper Deng,WikidataAdministratorsnoticeboardArchive201303.json
 [[:en:WP:BLP|BLP]] ,Od Mishehu,WikidataAdministratorsnoticeboardArchive201303.json
 [[:en:WP:BLP|BLP]] ,Philippe (WMF),WikidataAdministratorsnoticeboardArchive201303.json
 [[:en:WP:BLP|BLP]] ,Ajraddatz,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:ElphiBot|ElphiBot]] ,Ricordisamoa,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:ElphiBot|ElphiBot]] ,Vogone,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:ElphiBot|ElphiBot]] ,LadyInGrey,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:ElphiBot|ElphiBot]] ,Legoktm,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:ElphiBot|ElphiBot]] ,Delusion23,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:ElphiBot|ElphiBot]] ,Elph,WikidataAdministratorsnoticeboardArchive201303.json
 Edit war... ,Ricordisamoa,WikidataAdministratorsnoticeboardArchive201303.json
 Edit war... ,Lukas²³,WikidataAdministratorsnoticeboardArchive201303.json
 Edit war... ,Docu,WikidataAdministratorsnoticeboardArchive201303.json
 Edit war... ,Jasper Deng,WikidataAdministratorsnoticeboardArchive201303.json
 Edit war... ,Ludo29,WikidataAdministratorsnoticeboardArchive201303.json
 Edit war... ,Sk!d,WikidataAdministratorsnoticeboardArchive201303.json
 Advertise [[Wikidata:Requests for comment/Opting out of Global sysops]] in the sitenotice ,Iste Praetor,WikidataAdministratorsnoticeboardArchive201303.json
 Advertise [[Wikidata:Requests for comment/Opting out of Global sysops]] in the sitenotice ,Bene*,WikidataAdministratorsnoticeboardArchive201303.json
 Please stop vandalism on page [[Q159|Russia]] ,TarzanASG,WikidataAdministratorsnoticeboardArchive201303.json
 Please stop vandalism on page [[Q159|Russia]] ,Jasper Deng,WikidataAdministratorsnoticeboardArchive201303.json
 Please stop vandalism on page [[Q159|Russia]] ,Ymblanter,WikidataAdministratorsnoticeboardArchive201303.json
 Please stop vandalism on page [[Q159|Russia]] ,Ladsgroup,WikidataAdministratorsnoticeboardArchive201303.json
 Please stop vandalism on page [[Q159|Russia]] ,ValterVB,WikidataAdministratorsnoticeboardArchive201303.json
 Please stop vandalism on page [[Q159|Russia]] ,Sk!d,WikidataAdministratorsnoticeboardArchive201303.json
 Help pages unification ,Kaganer,WikidataAdministratorsnoticeboardArchive201303.json
 Help pages unification ,Stryn,WikidataAdministratorsnoticeboardArchive201303.json
 Problem with inter-language links ,OxygenBlueDansk,WikidataAdministratorsnoticeboardArchive201303.json
 Spambot ,Ricordisamoa,WikidataAdministratorsnoticeboardArchive201303.json
 Spambot ,Moe Epsilon,WikidataAdministratorsnoticeboardArchive201303.json
 Bot ,Ladsgroup,WikidataAdministratorsnoticeboardArchive201303.json
 Bot ,Hazard-SJ,WikidataAdministratorsnoticeboardArchive201303.json
 Bot ,Elph,WikidataAdministratorsnoticeboardArchive201303.json
 Edit request ,Ricordisamoa,WikidataAdministratorsnoticeboardArchive201303.json
 Edit request ,Vogone,WikidataAdministratorsnoticeboardArchive201303.json
 Mediawiki... translation ,Leemon2010,WikidataAdministratorsnoticeboardArchive201303.json
 Mediawiki... translation ,Ajraddatz,WikidataAdministratorsnoticeboardArchive201303.json
 [[Q8131783]] ,Aviados,WikidataAdministratorsnoticeboardArchive201303.json
 [[Q8131783]] ,Lukas²³,WikidataAdministratorsnoticeboardArchive201303.json
 Creation summary bug ,PinkAmpersand,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] ,Techman224,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] ,Jasper Deng,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] ,Rschen7754,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] ,Curtaintoad,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] ,Moe Epsilon,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] ,Romaine,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] ,Stryn,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] ,Vogone,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] ,Lukas²³,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] ,Wiki13,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] ,Ajraddatz,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] ,Sannita,WikidataAdministratorsnoticeboardArchive201303.json
 CheckUser request ,Techman224,WikidataAdministratorsnoticeboardArchive201303.json
 CheckUser request ,Ricordisamoa,WikidataAdministratorsnoticeboardArchive201303.json
 CheckUser request ,Vogone,WikidataAdministratorsnoticeboardArchive201303.json
 CheckUser request ,Lukas²³,WikidataAdministratorsnoticeboardArchive201303.json
 CheckUser request ,Jasper Deng,WikidataAdministratorsnoticeboardArchive201303.json
 CheckUser request ,분당선M,WikidataAdministratorsnoticeboardArchive201303.json
" Actions taken, sanctions for master? ",Jasper Deng,WikidataAdministratorsnoticeboardArchive201303.json
" Actions taken, sanctions for master? ",Vogone,WikidataAdministratorsnoticeboardArchive201303.json
" Actions taken, sanctions for master? ",Iste Praetor,WikidataAdministratorsnoticeboardArchive201303.json
" Actions taken, sanctions for master? ",Ricordisamoa,WikidataAdministratorsnoticeboardArchive201303.json
" Actions taken, sanctions for master? ",Lukas²³,WikidataAdministratorsnoticeboardArchive201303.json
" Actions taken, sanctions for master? ",분당선M,WikidataAdministratorsnoticeboardArchive201303.json
" Actions taken, sanctions for master? ",Rschen7754,WikidataAdministratorsnoticeboardArchive201303.json
" Actions taken, sanctions for master? ",Sven Manguard,WikidataAdministratorsnoticeboardArchive201303.json
" Actions taken, sanctions for master? ",Ajraddatz,WikidataAdministratorsnoticeboardArchive201303.json
" Actions taken, sanctions for master? ",Ymblanter,WikidataAdministratorsnoticeboardArchive201303.json
" Actions taken, sanctions for master? ",Moe Epsilon,WikidataAdministratorsnoticeboardArchive201303.json
" Actions taken, sanctions for master? ",Stryn,WikidataAdministratorsnoticeboardArchive201303.json
" Actions taken, sanctions for master? ",PinkAmpersand,WikidataAdministratorsnoticeboardArchive201303.json
" Actions taken, sanctions for master? ",Hahc21,WikidataAdministratorsnoticeboardArchive201303.json
" Actions taken, sanctions for master? ",MF-Warburg,WikidataAdministratorsnoticeboardArchive201303.json
 Policy ,Bene*,WikidataAdministratorsnoticeboardArchive201303.json
 Policy ,Jasper Deng,WikidataAdministratorsnoticeboardArchive201303.json
 Policy ,Ajraddatz,WikidataAdministratorsnoticeboardArchive201303.json
 Policy ,Ymblanter,WikidataAdministratorsnoticeboardArchive201303.json
 Policy ,Moe Epsilon,WikidataAdministratorsnoticeboardArchive201303.json
 Formal discussion of rights removal ,PinkAmpersand,WikidataAdministratorsnoticeboardArchive201303.json
 Resolution ,Izno,WikidataAdministratorsnoticeboardArchive201303.json
 Proposal ,Ricordisamoa,WikidataAdministratorsnoticeboardArchive201303.json
 Global sysops ,Hahc21,WikidataAdministratorsnoticeboardArchive201303.json
 Global sysops ,Izno,WikidataAdministratorsnoticeboardArchive201303.json
 Uncaught SyntaxError: Unexpected token : ,Ricordisamoa,WikidataAdministratorsnoticeboardArchive201303.json
 Uncaught SyntaxError: Unexpected token : ,Vogone,WikidataAdministratorsnoticeboardArchive201303.json
 Edit request ,Iste Praetor,WikidataAdministratorsnoticeboardArchive201303.json
 Vandalism technique ,Thieol,WikidataAdministratorsnoticeboardArchive201303.json
 Vandalism technique ,Sven Manguard,WikidataAdministratorsnoticeboardArchive201303.json
 Vandalism technique ,YMS,WikidataAdministratorsnoticeboardArchive201303.json
 See this ,Ricordisamoa,WikidataAdministratorsnoticeboardArchive201303.json
 See this ,Izno,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] 2 ,Vogone,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] 2 ,Curtaintoad,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] 2 ,Sannita,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] 2 ,PinkAmpersand,WikidataAdministratorsnoticeboardArchive201303.json
 [[User:Curtaintoad]] 2 ,Moe Epsilon,WikidataAdministratorsnoticeboardArchive201303.json
 Protection of aliases and claims ,DrTrigon,WikidataAdministratorsnoticeboardArchive201304.json
 Protection of aliases and claims ,Izno,WikidataAdministratorsnoticeboardArchive201304.json
 [[User:Ricordisamoa/AuthorityControl.js|AuthorityControl.js]] ,Ricordisamoa,WikidataAdministratorsnoticeboardArchive201304.json
 [[User:Ricordisamoa/AuthorityControl.js|AuthorityControl.js]] ,Legoktm,WikidataAdministratorsnoticeboardArchive201304.json
 KrBot ,Izno,WikidataAdministratorsnoticeboardArchive201304.json
 KrBot ,Jasper Deng,WikidataAdministratorsnoticeboardArchive201304.json
 KrBot ,PinkAmpersand,WikidataAdministratorsnoticeboardArchive201304.json
 KrBot ,Ivan A. Krestinin,WikidataAdministratorsnoticeboardArchive201304.json
 Username block ,King jakob c 2,WikidataAdministratorsnoticeboardArchive201304.json
 Username block ,Vogone,WikidataAdministratorsnoticeboardArchive201304.json
 Username block ,분당선M,WikidataAdministratorsnoticeboardArchive201304.json
 Fuzzybot ,Giftzwerg 88,WikidataAdministratorsnoticeboardArchive201304.json
 Fuzzybot ,Ymblanter,WikidataAdministratorsnoticeboardArchive201304.json
 Fuzzybot once again!!!!! ,Giftzwerg 88,WikidataAdministratorsnoticeboardArchive201304.json
 Fuzzybot once again!!!!! ,Jasper Deng,WikidataAdministratorsnoticeboardArchive201304.json
 Fuzzybot once again!!!!! ,Techman224,WikidataAdministratorsnoticeboardArchive201304.json
 Fuzzybot once again!!!!! ,Stryn,WikidataAdministratorsnoticeboardArchive201304.json
 Fuzzybot once again!!!!! ,Michawiki,WikidataAdministratorsnoticeboardArchive201304.json
