thread_subject,username,page_name
{{Votes header}},Calak,WikidataRequestsforpermissionsAdministrator555.json
{{int:Abusefilter-history-comments}},AmaryllisGardener,WikidataRequestsforpermissionsAdministrator555.json
{{int:Abusefilter-history-comments}},555,WikidataRequestsforpermissionsAdministrator555.json
No subject,Lymantria,WikidataRequestsforpermissionsAdministratorAbián.json
 [[Wikidata:Requests for permissions/Administrator/Abián|Abián]] ,Abián,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Sjoerddebruin,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},MisterSynergy,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},ArthurPSmith,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Deryck Chan,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Mahir256,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Okkn,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Epìdosis,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Nikki,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Geagea,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Rschen7754,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},HakanIST,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},KaMan,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Jura1,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Matěj Suchánek,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},علاء,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Rzuwig,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Jianhui67,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Liuxinyu970226,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Ranjithsiji,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Akbarali,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Mbch331,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Ambadyanands,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Ajraddatz,WikidataRequestsforpermissionsAdministratorAbián.json
{{Votes header}},Pamputt,WikidataRequestsforpermissionsAdministratorAbián.json
{{int:Abusefilter-history-comments}},ArthurPSmith,WikidataRequestsforpermissionsAdministratorAbián.json
{{int:Abusefilter-history-comments}},Abián,WikidataRequestsforpermissionsAdministratorAbián.json
No subject,Lymantria,WikidataRequestsforpermissionsAdministratorAddshore2.json
 [[Wikidata:Requests for permissions/Administrator/Addshore 2|Addshore]] ,Addshore,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Jura1,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},MisterSynergy,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},ArthurPSmith,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Kostas20142,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Mahir256,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},علاء,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Deryck Chan,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Jianhui67,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Hoo man,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Epìdosis,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Liuxinyu970226,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Matěj Suchánek,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Sjoerddebruin,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Rzuwig,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Pintoch,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},HakanIST,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Eurodyne,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Pigsonthewing,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Ivanhercaz,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Abián,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Denny,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Fnielsen,WikidataRequestsforpermissionsAdministratorAddshore2.json
{{Votes header}},Mkdw,WikidataRequestsforpermissionsAdministratorAddshore2.json
No subject,Vogone,WikidataRequestsforpermissionsAdministratorAddshore.json
 [[Wikidata:Requests for permissions/Administrator/Addshore|Addshore]] ,Addshore,WikidataRequestsforpermissionsAdministratorAddshore.json
{{int:Ratinghistory-table-votes}},Rschen7754,WikidataRequestsforpermissionsAdministratorAddshore.json
{{int:Ratinghistory-table-votes}},Vogone,WikidataRequestsforpermissionsAdministratorAddshore.json
{{int:Ratinghistory-table-votes}},Iste Praetor,WikidataRequestsforpermissionsAdministratorAddshore.json
{{int:Ratinghistory-table-votes}},Ymblanter,WikidataRequestsforpermissionsAdministratorAddshore.json
{{int:Ratinghistory-table-votes}},Ajraddatz,WikidataRequestsforpermissionsAdministratorAddshore.json
{{int:Ratinghistory-table-votes}},Inkowik,WikidataRequestsforpermissionsAdministratorAddshore.json
{{int:Ratinghistory-table-votes}},Lukas²³,WikidataRequestsforpermissionsAdministratorAddshore.json
{{int:Ratinghistory-table-votes}},Wagino 20100516,WikidataRequestsforpermissionsAdministratorAddshore.json
{{int:Ratinghistory-table-votes}},Jon Harald Søby,WikidataRequestsforpermissionsAdministratorAddshore.json
{{int:Ratinghistory-table-votes}},Riley Huntley,WikidataRequestsforpermissionsAdministratorAddshore.json
{{int:Ratinghistory-table-votes}},Legoktm,WikidataRequestsforpermissionsAdministratorAddshore.json
{{int:Ratinghistory-table-votes}},The Anonymouse,WikidataRequestsforpermissionsAdministratorAddshore.json
{{int:Ratinghistory-table-votes}},Milad A380,WikidataRequestsforpermissionsAdministratorAddshore.json
{{int:Ratinghistory-table-votes}},PinkAmpersand,WikidataRequestsforpermissionsAdministratorAddshore.json
{{int:Ratinghistory-table-votes}},Armbrust,WikidataRequestsforpermissionsAdministratorAddshore.json
No subject,Mahir256,WikidataRequestsforpermissionsAdministratorAdminor.json
 [[Wikidata:Requests for permissions/Administrator/Adminor|Adminor]] ,Adminor,WikidataRequestsforpermissionsAdministratorAdminor.json
{{Votes header}},علاء,WikidataRequestsforpermissionsAdministratorAdminor.json
{{Votes header}},Rzuwig,WikidataRequestsforpermissionsAdministratorAdminor.json
{{Votes header}},Mahir256,WikidataRequestsforpermissionsAdministratorAdminor.json
{{Votes header}},Liuxinyu970226,WikidataRequestsforpermissionsAdministratorAdminor.json
{{Votes header}},Titodutta,WikidataRequestsforpermissionsAdministratorAdminor.json
{{int:Abusefilter-history-comments}},Donald Trung,WikidataRequestsforpermissionsAdministratorAdminor.json
No subject,Hahc21,WikidataRequestsforpermissionsAdministratorAhonc.json
 [[Wikidata:Requests for permissions/Administrator/Ahonc|Ahonc]] ,Ahonc,WikidataRequestsforpermissionsAdministratorAhonc.json
{{int:Ratinghistory-table-votes}},Stryn,WikidataRequestsforpermissionsAdministratorAhonc.json
{{int:Ratinghistory-table-votes}},Meno25,WikidataRequestsforpermissionsAdministratorAhonc.json
{{int:Ratinghistory-table-votes}},Inkowik,WikidataRequestsforpermissionsAdministratorAhonc.json
{{int:Ratinghistory-table-votes}},Rschen7754,WikidataRequestsforpermissionsAdministratorAhonc.json
{{int:Ratinghistory-table-votes}},Ahonc,WikidataRequestsforpermissionsAdministratorAhonc.json
{{int:Ratinghistory-table-votes}},John F. Lewis,WikidataRequestsforpermissionsAdministratorAhonc.json
{{int:Ratinghistory-table-votes}},Vyom25,WikidataRequestsforpermissionsAdministratorAhonc.json
{{int:Ratinghistory-table-votes}},Jasper Deng (alternate),WikidataRequestsforpermissionsAdministratorAhonc.json
{{int:Ratinghistory-table-votes}},TCN7JM,WikidataRequestsforpermissionsAdministratorAhonc.json
{{int:Ratinghistory-table-votes}},StevenJ81,WikidataRequestsforpermissionsAdministratorAhonc.json
{{int:Ratinghistory-table-votes}},분당선M,WikidataRequestsforpermissionsAdministratorAhonc.json
{{int:Ratinghistory-table-votes}},King jakob c 2,WikidataRequestsforpermissionsAdministratorAhonc.json
No subject,Trijnstel,WikidataRequestsforpermissionsAdministratorAjraddatz.json
 [[User:Ajraddatz]] ,Ajraddatz,WikidataRequestsforpermissionsAdministratorAjraddatz.json
 [[User:Ajraddatz]] ,Sven Manguard,WikidataRequestsforpermissionsAdministratorAjraddatz.json
 [[User:Ajraddatz]] ,Shanmugamp7,WikidataRequestsforpermissionsAdministratorAjraddatz.json
 [[User:Ajraddatz]] ,Jasper Deng,WikidataRequestsforpermissionsAdministratorAjraddatz.json
 [[User:Ajraddatz]] ,MF-Warburg,WikidataRequestsforpermissionsAdministratorAjraddatz.json
 [[User:Ajraddatz]] ,Arkanosis,WikidataRequestsforpermissionsAdministratorAjraddatz.json
 [[User:Ajraddatz]] ,Grondin,WikidataRequestsforpermissionsAdministratorAjraddatz.json
 [[User:Ajraddatz]] ,Vituzzu,WikidataRequestsforpermissionsAdministratorAjraddatz.json
 [[User:Ajraddatz]] ,Hosiryuhosi,WikidataRequestsforpermissionsAdministratorAjraddatz.json
 [[User:Ajraddatz]] ,Stryn,WikidataRequestsforpermissionsAdministratorAjraddatz.json
 [[User:Ajraddatz]] ,Frigotoni,WikidataRequestsforpermissionsAdministratorAjraddatz.json
 [[User:Ajraddatz]] ,MarcoAurelio,WikidataRequestsforpermissionsAdministratorAjraddatz.json
No subject,Legoktm,WikidataRequestsforpermissionsAdministratorAkkakk.json
 [[Wikidata:Requests for permissions/Administrator/Akkakk|Akkakk]] ,Vogone,WikidataRequestsforpermissionsAdministratorAkkakk.json
 [[Wikidata:Requests for permissions/Administrator/Akkakk|Akkakk]] ,Akkakk,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},Lukas²³,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},ValterVB,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},FrigidNinja,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},Ymblanter,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},StevenJ81,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},분당선M,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},Érico Júnior Wouters,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},جواد,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},Iste Praetor,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},Wagino 20100516,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},Rzuwig,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},LlamaAl,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},AutomaticStrikeout,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},Inkowik,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},Andreasmperu,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},Ricordisamoa,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},Stryn,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Ratinghistory-table-votes}},Vogone,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Abusefilter-history-comments}},FrigidNinja,WikidataRequestsforpermissionsAdministratorAkkakk.json
{{int:Abusefilter-history-comments}},Vogone,WikidataRequestsforpermissionsAdministratorAkkakk.json
No subject,Lymantria,WikidataRequestsforpermissionsAdministratorakko.json
 [[Wikidata:Requests for permissions/Administrator/-akko|-akko]] ,-akko,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},MisterSynergy,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Epìdosis,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Ameisenigel,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Valdemar2018,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Wolverène,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Premeditated,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Rzuwig,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Mahir256,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},A.Savin,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},-akko,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Sun8908,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Miraclepine,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Gymnicus,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Matěj Suchánek,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},DannyS712,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Hasley,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Martin Urbanec,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Zabe,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Fralambert,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Yahya,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Gnoeee,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},Bencemac,WikidataRequestsforpermissionsAdministratorakko.json
{{Votes header}},1997kB,WikidataRequestsforpermissionsAdministratorakko.json
Comments,1997kB,WikidataRequestsforpermissionsAdministratorakko.json
Comments,-akko,WikidataRequestsforpermissionsAdministratorakko.json
Comments,港九自由嘻嘻嘻,WikidataRequestsforpermissionsAdministratorakko.json
Comments,Eihel,WikidataRequestsforpermissionsAdministratorakko.json
Evidence of using another account,港九自由嘻嘻嘻,WikidataRequestsforpermissionsAdministratorakko.json
Evidence of using another account,-akko,WikidataRequestsforpermissionsAdministratorakko.json
Evidence of using another account,1997kB,WikidataRequestsforpermissionsAdministratorakko.json
Evidence of using another account,Sun8908,WikidataRequestsforpermissionsAdministratorakko.json
Evidence of using another account,Martin Urbanec,WikidataRequestsforpermissionsAdministratorakko.json
Crat discussion,Ymblanter,WikidataRequestsforpermissionsAdministratorakko.json
Crat discussion,Lymantria,WikidataRequestsforpermissionsAdministratorakko.json
CU discussion,Jasper Deng,WikidataRequestsforpermissionsAdministratorakko.json
CU discussion,Valdemar2018,WikidataRequestsforpermissionsAdministratorakko.json
CU discussion,Ymblanter,WikidataRequestsforpermissionsAdministratorakko.json
CU discussion,Lymantria,WikidataRequestsforpermissionsAdministratorakko.json
No subject,Ymblanter,WikidataRequestsforpermissionsAdministratorAlanffm.json
 [[Wikidata:Requests for permissions/Administrator/Alan ffm|Alan ffm]] ,Rzuwig,WikidataRequestsforpermissionsAdministratorAlanffm.json
 [[Wikidata:Requests for permissions/Administrator/Alan ffm|Alan ffm]] ,Alan ffm,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},Rzuwig,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},King jakob c 2,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},Bacus15,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},ValterVB,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},Marek Mazurkiewicz,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},Lukas²³,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},분당선M,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},AutomaticStrikeout,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},Delusion23,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},Reaper35,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},Ajraddatz,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},Hahc21,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},Chrumps,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},The Anonymouse,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},Calak,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},LlamaAl,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Ratinghistory-table-votes}},Mushroom,WikidataRequestsforpermissionsAdministratorAlanffm.json
{{int:Abusefilter-history-comments}},Ymblanter,WikidataRequestsforpermissionsAdministratorAlanffm.json
No subject,Jianhui67,WikidataRequestsforpermissionsAdministratorAldnonymous2.json
 [[Wikidata:Requests for permissions/Administrator/Aldnonymous 2|Aldnonymous]] ,Dimon2711,WikidataRequestsforpermissionsAdministratorAldnonymous2.json
{{Votes header}},Dimon2711,WikidataRequestsforpermissionsAdministratorAldnonymous2.json
Comments,Aldnonymous,WikidataRequestsforpermissionsAdministratorAldnonymous2.json
No subject,Vogone,WikidataRequestsforpermissionsAdministratorAldnonymous.json
 [[Wikidata:Requests for permissions/Administrator/Aldnonymous|Aldnonymous]] ,Jianhui67,WikidataRequestsforpermissionsAdministratorAldnonymous.json
 [[Wikidata:Requests for permissions/Administrator/Aldnonymous|Aldnonymous]] ,Aldnonymous,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},Jianhui67,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},NahidSultan,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},AmaryllisGardener,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},Rschen7754,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},Aldnonymous,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},Caliburn,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},Eurodyne,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},Jasper Deng,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},Bonaditya,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},StevenJ81,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},Sjoerddebruin,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},SPQRobin,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},Mh7kJ,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},Minimaxima,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},Okkisafire,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},Iwan Novirion,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{Votes header}},Andreasmperu,WikidataRequestsforpermissionsAdministratorAldnonymous.json
{{int:Abusefilter-history-comments}},Aldnonymous,WikidataRequestsforpermissionsAdministratorAldnonymous.json
No subject,Ymblanter,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
 [[Wikidata:Requests for permissions/Administrator/Allenwang6212a|Allenwang6212a]] ,Allenwang6212a,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
{{Votes header}},Aries0d0f,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
{{Votes header}},S8321414,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
{{Votes header}},-akko,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
{{Votes header}},Zabe,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
{{Votes header}},Mahir256,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
{{Votes header}},Ameisenigel,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
{{Votes header}},Ajraddatz,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
{{Votes header}},Miraclepine,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
{{Votes header}},Wolverène,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
{{Votes header}},Sun8908,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
{{Votes header}},MdsShakil,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
{{Votes header}},VIGNERON,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
{{Votes header}},ChristianKl,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
{{Votes header}},Pamputt,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
Comments,Eihel,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
Comments,-akko,WikidataRequestsforpermissionsAdministratorAllenwang6212a.json
No subject,Ymblanter,WikidataRequestsforpermissionsAdministratorAlphama.json
{{Votes header}},ChristianKl,WikidataRequestsforpermissionsAdministratorAlphama.json
{{Votes header}},Pamputt,WikidataRequestsforpermissionsAdministratorAlphama.json
{{Votes header}},Mahir256,WikidataRequestsforpermissionsAdministratorAlphama.json
{{Votes header}},Sun8908,WikidataRequestsforpermissionsAdministratorAlphama.json
{{Votes header}},Matthias Winkelmann,WikidataRequestsforpermissionsAdministratorAlphama.json
{{Votes header}},Jasper Deng,WikidataRequestsforpermissionsAdministratorAlphama.json
{{Votes header}},Prahlad balaji,WikidataRequestsforpermissionsAdministratorAlphama.json
{{Votes header}},Rzuwig,WikidataRequestsforpermissionsAdministratorAlphama.json
{{Votes header}},Wagino 20100516,WikidataRequestsforpermissionsAdministratorAlphama.json
{{Votes header}},Martin Urbanec,WikidataRequestsforpermissionsAdministratorAlphama.json
Comments,Martin Urbanec,WikidataRequestsforpermissionsAdministratorAlphama.json
Comments,Alphama,WikidataRequestsforpermissionsAdministratorAlphama.json
Comments,ArthurPSmith,WikidataRequestsforpermissionsAdministratorAlphama.json
No subject,Ymblanter,WikidataRequestsforpermissionsAdministratorAmaryllisGardener.json
 [[Wikidata:Requests for permissions/Administrator/AmaryllisGardener|AmaryllisGardener]] ,AmaryllisGardener,WikidataRequestsforpermissionsAdministratorAmaryllisGardener.json
{{int:Ratinghistory-table-votes}},분당선M,WikidataRequestsforpermissionsAdministratorAmaryllisGardener.json
{{int:Ratinghistory-table-votes}},Jasper Deng,WikidataRequestsforpermissionsAdministratorAmaryllisGardener.json
{{int:Ratinghistory-table-votes}},Rschen7754,WikidataRequestsforpermissionsAdministratorAmaryllisGardener.json
{{int:Ratinghistory-table-votes}},TCN7JM,WikidataRequestsforpermissionsAdministratorAmaryllisGardener.json
{{int:Ratinghistory-table-votes}},The Anonymouse,WikidataRequestsforpermissionsAdministratorAmaryllisGardener.json
{{int:Ratinghistory-table-votes}},Rzuwig,WikidataRequestsforpermissionsAdministratorAmaryllisGardener.json
{{int:Ratinghistory-table-votes}},Armbrust,WikidataRequestsforpermissionsAdministratorAmaryllisGardener.json
{{int:Ratinghistory-table-votes}},StevenJ81,WikidataRequestsforpermissionsAdministratorAmaryllisGardener.json
{{int:Ratinghistory-table-votes}},Wagino 20100516,WikidataRequestsforpermissionsAdministratorAmaryllisGardener.json
{{int:Ratinghistory-table-votes}},Ajraddatz,WikidataRequestsforpermissionsAdministratorAmaryllisGardener.json
{{int:Ratinghistory-table-votes}},A.Bernhard,WikidataRequestsforpermissionsAdministratorAmaryllisGardener.json
{{int:Ratinghistory-table-votes}},Chrumps,WikidataRequestsforpermissionsAdministratorAmaryllisGardener.json
No subject,Vogone,WikidataRequestsforpermissionsAdministratorAmire80.json
 [[Wikidata:Requests for permissions/Amire80|Amire80]] ,Amire80,WikidataRequestsforpermissionsAdministratorAmire80.json
{{int:Ratinghistory-table-votes}},Ymblanter,WikidataRequestsforpermissionsAdministratorAmire80.json
