thread_subject,username,page_name
 Special:ItemDisambiguation ,Stryn,WikidataContactthedevelopmentteamArchive201210.json
 Special:ItemDisambiguation ,"This, that and the other",WikidataContactthedevelopmentteamArchive201210.json
 Special:ItemDisambiguation ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201210.json
 High risk of duplicate entries ,109.48.72.41,WikidataContactthedevelopmentteamArchive201210.json
 High risk of duplicate entries ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201210.json
" WikiEditor Toolbar doesn't work - ""Also known as:"" error ",Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201210.json
" WikiEditor Toolbar doesn't work - ""Also known as:"" error ",Raoli,WikidataContactthedevelopmentteamArchive201210.json
 Sitelinks not protocol-relative ,PiRSquared17,WikidataContactthedevelopmentteamArchive201210.json
 Sitelinks not protocol-relative ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201210.json
 Empty labels ,MF-Warburg,WikidataContactthedevelopmentteamArchive201210.json
 Empty labels ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201210.json
 Page title ,Ltrlg,WikidataContactthedevelopmentteamArchive201210.json
 Page title ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201210.json
 Fußtext (DE) korrigieren ,Matthiasb,WikidataContactthedevelopmentteamArchive201210.json
 Fußtext (DE) korrigieren ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201210.json
 Fußtext (DE) korrigieren ,MF-Warburg,WikidataContactthedevelopmentteamArchive201210.json
 Raw data ,Fnielsen,WikidataContactthedevelopmentteamArchive201211.json
 Raw data ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Raw data ,Daniel Kinzler (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Unknown languages ,PiRSquared17,WikidataContactthedevelopmentteamArchive201211.json
 Unknown languages ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Unknown languages ,Helder.wiki,WikidataContactthedevelopmentteamArchive201211.json
 Editconflict management ,Vituzzu,WikidataContactthedevelopmentteamArchive201211.json
 Editconflict management ,PiRSquared17,WikidataContactthedevelopmentteamArchive201211.json
 Editconflict management ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Editconflict management ,Daniel Kinzler (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Managing core data in different languages ,Yerpo,WikidataContactthedevelopmentteamArchive201211.json
 Managing core data in different languages ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Managing core data in different languages ,Soulkeeper,WikidataContactthedevelopmentteamArchive201211.json
 Managing core data in different languages ,Stryn,WikidataContactthedevelopmentteamArchive201211.json
 Main Navigation ,109.48.72.41,WikidataContactthedevelopmentteamArchive201211.json
 Main Navigation ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Main Navigation ,Ayack,WikidataContactthedevelopmentteamArchive201211.json
 Main Navigation ,Yair rand,WikidataContactthedevelopmentteamArchive201211.json
 Main Navigation ,Arkanosis,WikidataContactthedevelopmentteamArchive201211.json
 <nowiki>{{DISPLAYTITLE:}}</nowiki> not working on localized main pages ,Ayack,WikidataContactthedevelopmentteamArchive201211.json
 <nowiki>{{DISPLAYTITLE:}}</nowiki> not working on localized main pages ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 <nowiki>{{DISPLAYTITLE:}}</nowiki> not working on localized main pages ,Wiki13,WikidataContactthedevelopmentteamArchive201211.json
 <nowiki>{{DISPLAYTITLE:}}</nowiki> not working on localized main pages ,Hazard-SJ,WikidataContactthedevelopmentteamArchive201211.json
 <nowiki>{{DISPLAYTITLE:}}</nowiki> not working on localized main pages ,Yair rand,WikidataContactthedevelopmentteamArchive201211.json
 <nowiki>{{DISPLAYTITLE:}}</nowiki> not working on localized main pages ,Daniel Kinzler (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Bearbeiten geht unter Firefox nicht ,MichaelSchoenitzer,WikidataContactthedevelopmentteamArchive201211.json
 Bearbeiten geht unter Firefox nicht ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Bearbeiten geht unter Firefox nicht ,Daniel Kinzler (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Blank items ,Salvador alc,WikidataContactthedevelopmentteamArchive201211.json
 Blank items ,Daniel Kinzler (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Watchlist ,Otourly,WikidataContactthedevelopmentteamArchive201211.json
 Watchlist ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 SUL Account ,Bloodradio,WikidataContactthedevelopmentteamArchive201211.json
 SUL Account ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Special characters ,Bloodradio,WikidataContactthedevelopmentteamArchive201211.json
 Special characters ,Yair rand,WikidataContactthedevelopmentteamArchive201211.json
 Hoofdpagina ,Michiel1972,WikidataContactthedevelopmentteamArchive201211.json
 Hoofdpagina ,Katie Filbert (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Main language in first ,Jitrixis,WikidataContactthedevelopmentteamArchive201211.json
 Main language in first ,Raoli,WikidataContactthedevelopmentteamArchive201211.json
 Main language in first ,Sven Manguard,WikidataContactthedevelopmentteamArchive201211.json
 Main language in first ,Ltrlg,WikidataContactthedevelopmentteamArchive201211.json
 Main language in first ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
" Summary (Created page with """") ",Jitrixis,WikidataContactthedevelopmentteamArchive201211.json
" Summary (Created page with """") ",Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Bug uppercase ,Jitrixis,WikidataContactthedevelopmentteamArchive201211.json
 Bug uppercase ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/pt]] ,109.48.72.41,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/pt]] ,Hoo man,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/pt-br]] ,Helder.wiki,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/pt-br]] ,Hoo man,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/pl]] ,109.48.72.41,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/pl]] ,Hoo man,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/ru]] ,109.48.72.41,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/ru]] ,Hoo man,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/mk]] ,109.48.72.41,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/mk]] ,Hoo man,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/simple]] ,109.48.72.41,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/simple]] ,Hoo man,WikidataContactthedevelopmentteamArchive201211.json
 Preferences bug ,Nathan2055,WikidataContactthedevelopmentteamArchive201211.json
 Preferences bug ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Sidebar]] ,Raoli,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Sidebar]] ,Arkanosis,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Sidebar]] ,Ajraddatz,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Sidebar]] ,Jeblad,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Sidebar]] ,Soulkeeper,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Sidebar]] ,Stryn,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Sidebar]] ,WaitingForConnection,WikidataContactthedevelopmentteamArchive201211.json
 Disambiguation pages ,Hazard-SJ,WikidataContactthedevelopmentteamArchive201211.json
 Disambiguation pages ,Jeblad,WikidataContactthedevelopmentteamArchive201211.json
 Disambiguation pages ,Daniel Kinzler (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Bottom text ,NordNordWest,WikidataContactthedevelopmentteamArchive201211.json
 Bottom text ,Ajraddatz,WikidataContactthedevelopmentteamArchive201211.json
 Bottom text ,Hazard-SJ,WikidataContactthedevelopmentteamArchive201211.json
 Statistics ,109.48.72.41,WikidataContactthedevelopmentteamArchive201211.json
 bugs? ,Justincheng12345,WikidataContactthedevelopmentteamArchive201211.json
 Fallback names do not work ,Helder.wiki,WikidataContactthedevelopmentteamArchive201211.json
 Fallback names do not work ,Reedy,WikidataContactthedevelopmentteamArchive201211.json
 LangSwitch ,Raoli,WikidataContactthedevelopmentteamArchive201211.json
 LangSwitch ,Helder.wiki,WikidataContactthedevelopmentteamArchive201211.json
 LangSwitch ,Ajraddatz,WikidataContactthedevelopmentteamArchive201211.json
 LangSwitch ,Jeblad,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/vi]] ,Mxn,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/vi]] ,MF-Warburg,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/vi]] ,Arkanosis,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/vi]] ,Helder.wiki,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/vi]] ,Hoo man,WikidataContactthedevelopmentteamArchive201211.json
 Problem on [[Q1055]] ,ValterVB,WikidataContactthedevelopmentteamArchive201211.json
 Problem on [[Q1055]] ,Stryn,WikidataContactthedevelopmentteamArchive201211.json
 Problem on [[Q1055]] ,Daniel Kinzler (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Problem on [[Q1055]] ,WaitingForConnection,WikidataContactthedevelopmentteamArchive201211.json
 Problem on [[Q1055]] ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 sort broken all pages ,Conny,WikidataContactthedevelopmentteamArchive201211.json
 sort broken all pages ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 sort broken all pages ,Helder.wiki,WikidataContactthedevelopmentteamArchive201211.json
 sort broken all pages ,Duesentrieb,WikidataContactthedevelopmentteamArchive201211.json
 sort broken all pages ,Justincheng12345,WikidataContactthedevelopmentteamArchive201211.json
 sort broken all pages ,Daniel Kinzler (WMDE),WikidataContactthedevelopmentteamArchive201211.json
" ""Duplicate"" language codes - nb and no ",Soulkeeper,WikidataContactthedevelopmentteamArchive201211.json
" ""Duplicate"" language codes - nb and no ",Helder.wiki,WikidataContactthedevelopmentteamArchive201211.json
" ""Duplicate"" language codes - nb and no ",Jeblad,WikidataContactthedevelopmentteamArchive201211.json
" Special language code ""mul""/Translingual ",Mutante,WikidataContactthedevelopmentteamArchive201211.json
" Special language code ""mul""/Translingual ",Duesentrieb,WikidataContactthedevelopmentteamArchive201211.json
" Special language code ""mul""/Translingual ",Soulkeeper,WikidataContactthedevelopmentteamArchive201211.json
" Special language code ""mul""/Translingual ",Morten Haan,WikidataContactthedevelopmentteamArchive201211.json
" Special language code ""mul""/Translingual ",Nikola Smolenski,WikidataContactthedevelopmentteamArchive201211.json
" Special language code ""mul""/Translingual ",Dalton2,WikidataContactthedevelopmentteamArchive201211.json
 Suggestion: Tag filter equivalent for Wikidata ,Yair rand,WikidataContactthedevelopmentteamArchive201211.json
 Suggestion: Tag filter equivalent for Wikidata ,Helder.wiki,WikidataContactthedevelopmentteamArchive201211.json
 Suggestion: Tag filter equivalent for Wikidata ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Suggestion: Tag filter equivalent for Wikidata ,Snaevar,WikidataContactthedevelopmentteamArchive201211.json
 Suggestion: Tag filter equivalent for Wikidata ,Jeblad,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/hu]] ,Tgr,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/hu]] ,Hoo man,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Common.css]] ,Photograpers,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Common.css]] ,Hoo man,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/fa]] ,Photograpers,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/fa]] ,Hoo man,WikidataContactthedevelopmentteamArchive201211.json
 Chinese writing systems ,Tommyang,WikidataContactthedevelopmentteamArchive201211.json
 Chinese writing systems ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Chinese writing systems ,Justincheng12345,WikidataContactthedevelopmentteamArchive201211.json
 Chinese writing systems ,Jeblad,WikidataContactthedevelopmentteamArchive201211.json
 Chinese writing systems ,Helder.wiki,WikidataContactthedevelopmentteamArchive201211.json
 Chinese writing systems ,Liangent,WikidataContactthedevelopmentteamArchive201211.json
MediaWiki:Mainpage/zh,Justincheng12345,WikidataContactthedevelopmentteamArchive201211.json
MediaWiki:Mainpage/zh,Hoo man,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Villagepump/it]] ,Raoli,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Villagepump/it]] ,Hoo man,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Villagepump/it]] ,Arkanosis,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Villagepump/it]] ,Ajraddatz,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Villagepump/it]] ,Stryn,WikidataContactthedevelopmentteamArchive201211.json
 Linking Wikipedia articles ,Snaevar,WikidataContactthedevelopmentteamArchive201211.json
 Linking Wikipedia articles ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Common.css]] ,Raoli,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Common.css]] ,Dalton2,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Common.css]] ,Yair rand,WikidataContactthedevelopmentteamArchive201211.json
 Translation of footer-info ,Raoli,WikidataContactthedevelopmentteamArchive201211.json
 Translation of footer-info ,Tpt,WikidataContactthedevelopmentteamArchive201211.json
 Translation of footer-info ,Snaevar,WikidataContactthedevelopmentteamArchive201211.json
 Translation of footer-info ,Dalton2,WikidataContactthedevelopmentteamArchive201211.json
 Stability of the database ,WaitingForConnection,WikidataContactthedevelopmentteamArchive201211.json
 Stability of the database ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Stability of the database ,Conny,WikidataContactthedevelopmentteamArchive201211.json
 Problem with 2 items that should link to the same article on frwiki ,Hsarrazin,WikidataContactthedevelopmentteamArchive201211.json
 Problem with 2 items that should link to the same article on frwiki ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Problem with 2 items that should link to the same article on frwiki ,Duesentrieb,WikidataContactthedevelopmentteamArchive201211.json
 Abuse Filter ,Jitrixis,WikidataContactthedevelopmentteamArchive201211.json
 Abuse Filter ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Abuse Filter ,Duesentrieb,WikidataContactthedevelopmentteamArchive201211.json
 Column width problem ,Stevenliuyi,WikidataContactthedevelopmentteamArchive201211.json
 Column width problem ,Stryn,WikidataContactthedevelopmentteamArchive201211.json
 Spanish (es) ,Dalton2,WikidataContactthedevelopmentteamArchive201211.json
 Spanish (es) ,Arkanosis,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/uk]] ,Ahonc,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/uk]] ,Arkanosis,WikidataContactthedevelopmentteamArchive201211.json
 Creating a changelog onwiki ,Merlissimo,WikidataContactthedevelopmentteamArchive201211.json
 Wikidata Glossary ,Dalton2,WikidataContactthedevelopmentteamArchive201211.json
 Wikidata Glossary ,Beta16,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/ko]] ,Dynamicwork,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Mainpage/ko]] ,Arkanosis,WikidataContactthedevelopmentteamArchive201211.json
 Search for existing entries does not work ,Pilettes,WikidataContactthedevelopmentteamArchive201211.json
 Search for existing entries does not work ,Merlissimo,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Villagepump-url/ko]] ,ChongDae,WikidataContactthedevelopmentteamArchive201211.json
 [[MediaWiki:Villagepump-url/ko]] ,Yair rand,WikidataContactthedevelopmentteamArchive201211.json
 add-sitelink-failed: The external client site did not provide page information. ,Merlissimo,WikidataContactthedevelopmentteamArchive201211.json
 add-sitelink-failed: The external client site did not provide page information. ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 add-sitelink-failed: The external client site did not provide page information. ,Duesentrieb,WikidataContactthedevelopmentteamArchive201211.json
 add-sitelink-failed: The external client site did not provide page information. ,Stryn,WikidataContactthedevelopmentteamArchive201211.json
 Minor problems ,Lam-ang,WikidataContactthedevelopmentteamArchive201211.json
 Minor problems ,Arkanosis,WikidataContactthedevelopmentteamArchive201211.json
 Cantonese ,Sumone10154,WikidataContactthedevelopmentteamArchive201211.json
 Cantonese ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Alemannisch als/gsw ,Merlissimo,WikidataContactthedevelopmentteamArchive201211.json
 Authority control ,Kolja21,WikidataContactthedevelopmentteamArchive201211.json
 Authority control ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Authority control ,Tpt,WikidataContactthedevelopmentteamArchive201211.json
 Aliases had to be different from Label ,Raoli,WikidataContactthedevelopmentteamArchive201211.json
 Aliases had to be different from Label ,Duesentrieb,WikidataContactthedevelopmentteamArchive201211.json
 Aliases had to be different from Label ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Aliases had to be different from Label ,Jeblad,WikidataContactthedevelopmentteamArchive201211.json
 Aliases had to be different from Label ,Yair rand,WikidataContactthedevelopmentteamArchive201211.json
 Search can't detect non-English letters ,Stryn,WikidataContactthedevelopmentteamArchive201211.json
 Search can't detect non-English letters ,Jeblad,WikidataContactthedevelopmentteamArchive201211.json
 Search can't detect non-English letters ,Duesentrieb,WikidataContactthedevelopmentteamArchive201211.json
 Namespace are all English ,Yair rand,WikidataContactthedevelopmentteamArchive201211.json
 Namespace are all English ,Raoli,WikidataContactthedevelopmentteamArchive201211.json
 Namespace are all English ,Dalton2,WikidataContactthedevelopmentteamArchive201211.json
 Presort: types of items ,Kolja21,WikidataContactthedevelopmentteamArchive201211.json
 Presort: types of items ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 hieroglyphs and writing systems ,Merlissimo,WikidataContactthedevelopmentteamArchive201211.json
 hieroglyphs and writing systems ,Yair rand,WikidataContactthedevelopmentteamArchive201211.json
 hieroglyphs and writing systems ,Justincheng12345,WikidataContactthedevelopmentteamArchive201211.json
 hieroglyphs and writing systems ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 SSL Configuration Error? ,Tommyang,WikidataContactthedevelopmentteamArchive201211.json
 Problem with long labels ,Dalton2,WikidataContactthedevelopmentteamArchive201211.json
 Problem with long labels ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Problem with long labels ,Jeblad,WikidataContactthedevelopmentteamArchive201211.json
 Problem with long labels ,Stryn,WikidataContactthedevelopmentteamArchive201211.json
 possibility to share/draw properties from other items ,Amqui,WikidataContactthedevelopmentteamArchive201211.json
 Please give us a tool to search for missing labels and/or descriptions ,Romaine,WikidataContactthedevelopmentteamArchive201211.json
 Please give us a tool to search for missing labels and/or descriptions ,Kolja21,WikidataContactthedevelopmentteamArchive201211.json
 Please give us a tool to search for missing labels and/or descriptions ,Merlissimo,WikidataContactthedevelopmentteamArchive201211.json
 Problems with {{tl|ombox}} etc. ,Theopolisme,WikidataContactthedevelopmentteamArchive201211.json
 Search problems... ,WaitingForConnection,WikidataContactthedevelopmentteamArchive201211.json
 Search problems... ,Duesentrieb,WikidataContactthedevelopmentteamArchive201211.json
 About / not to be confused with ,Kolja21,WikidataContactthedevelopmentteamArchive201211.json
 About / not to be confused with ,Duesentrieb,WikidataContactthedevelopmentteamArchive201211.json
 en-us labels ,Koavf,WikidataContactthedevelopmentteamArchive201211.json
 en-us labels ,Duesentrieb,WikidataContactthedevelopmentteamArchive201211.json
 en-us labels ,WaitingForConnection,WikidataContactthedevelopmentteamArchive201211.json
" Correction and supplement to Page""Archikatedra sw.Jana Chrzciciela we Wrocwawiu, 3.2:organisci. ",Kolja21,WikidataContactthedevelopmentteamArchive201211.json
 Blank pages ,Stryn,WikidataContactthedevelopmentteamArchive201211.json
 Blank pages ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201211.json
 Blank pages ,ChongDae,WikidataContactthedevelopmentteamArchive201211.json
 Blank pages ,WaitingForConnection,WikidataContactthedevelopmentteamArchive201211.json
 Duplicated sitelinks ,Yair rand,WikidataContactthedevelopmentteamArchive201211.json
 Duplicated sitelinks ,Merlissimo,WikidataContactthedevelopmentteamArchive201211.json
 Problem in translating ,Geraki,WikidataContactthedevelopmentteamArchive201212.json
 Problem in translating ,Stryn,WikidataContactthedevelopmentteamArchive201212.json
 Language setting ,Stevenliuyi,WikidataContactthedevelopmentteamArchive201212.json
 Language setting ,Justincheng12345,WikidataContactthedevelopmentteamArchive201212.json
 The external client site did not provide page information. ,Sixsi6ma,WikidataContactthedevelopmentteamArchive201212.json
 The external client site did not provide page information. ,Kolja21,WikidataContactthedevelopmentteamArchive201212.json
" Description ""pointers"" ",Yair rand,WikidataContactthedevelopmentteamArchive201212.json
" Description ""pointers"" ",Denny Vrandečić (WMDE),WikidataContactthedevelopmentteamArchive201212.json
 Error ,Theopolisme,WikidataContactthedevelopmentteamArchive201212.json
 Error ,Reedy,WikidataContactthedevelopmentteamArchive201212.json
 <nowiki>{{NUMBEROFARTICLES}}</nowiki> ,Hazard-SJ,WikidataContactthedevelopmentteamArchive201212.json
 <nowiki>{{NUMBEROFARTICLES}}</nowiki> ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201212.json
 Delete a link ,ValterVB,WikidataContactthedevelopmentteamArchive201212.json
 Delete a link ,Stryn,WikidataContactthedevelopmentteamArchive201212.json
 Blocked on demo system ,89.204.153.135,WikidataContactthedevelopmentteamArchive201212.json
 Blocked on demo system ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201212.json
 Related articles which are not directly comparable ,WaitingForConnection,WikidataContactthedevelopmentteamArchive201212.json
 Related articles which are not directly comparable ,Lydia Pintscher (WMDE),WikidataContactthedevelopmentteamArchive201212.json
 dB Error ,Rsrikanth05,WikidataContactthedevelopmentteamArchive201212.json
