thread_subject,username,page_name
AdoptHelpSitelinksToRedirectsaspolicy,Kaldari,WikidataRequestsforcommentAdoptHelpSitelinksToRedirectsaspolicy.json
AdoptHelpSitelinksToRedirectsaspolicy,Jklamo,WikidataRequestsforcommentAdoptHelpSitelinksToRedirectsaspolicy.json
AdoptHelpSitelinksToRedirectsaspolicy,Donald Trung,WikidataRequestsforcommentAdoptHelpSitelinksToRedirectsaspolicy.json
AdoptHelpSitelinksToRedirectsaspolicy,PKM,WikidataRequestsforcommentAdoptHelpSitelinksToRedirectsaspolicy.json
AdoptHelpSitelinksToRedirectsaspolicy,DarwIn,WikidataRequestsforcommentAdoptHelpSitelinksToRedirectsaspolicy.json
AdoptHelpSitelinksToRedirectsaspolicy,Senator2029,WikidataRequestsforcommentAdoptHelpSitelinksToRedirectsaspolicy.json
AdoptHelpSitelinksToRedirectsaspolicy,PhiH,WikidataRequestsforcommentAdoptHelpSitelinksToRedirectsaspolicy.json
AdoptHelpSitelinksToRedirectsaspolicy,MisterSynergy,WikidataRequestsforcommentAdoptHelpSitelinksToRedirectsaspolicy.json
AdoptHelpSitelinksToRedirectsaspolicy,Infovarius,WikidataRequestsforcommentAdoptHelpSitelinksToRedirectsaspolicy.json
Adoptmetawikipolicyfortranslationadministrators,Addshore,WikidataRequestsforcommentAdoptmetawikipolicyfortranslationadministrators.json
Adoptmetawikipolicyfortranslationadministrators,Vogone,WikidataRequestsforcommentAdoptmetawikipolicyfortranslationadministrators.json
Adoptmetawikipolicyfortranslationadministrators,Rschen7754,WikidataRequestsforcommentAdoptmetawikipolicyfortranslationadministrators.json
Adoptmetawikipolicyfortranslationadministrators,Legoktm,WikidataRequestsforcommentAdoptmetawikipolicyfortranslationadministrators.json
Adoptmetawikipolicyfortranslationadministrators,Lukas²³,WikidataRequestsforcommentAdoptmetawikipolicyfortranslationadministrators.json
Adoptmetawikipolicyfortranslationadministrators,Steinsplitter,WikidataRequestsforcommentAdoptmetawikipolicyfortranslationadministrators.json
Adoptmetawikipolicyfortranslationadministrators,Hahc21,WikidataRequestsforcommentAdoptmetawikipolicyfortranslationadministrators.json
Adoptmetawikipolicyfortranslationadministrators,Riley Huntley,WikidataRequestsforcommentAdoptmetawikipolicyfortranslationadministrators.json
Adoptmetawikipolicyfortranslationadministrators,FrigidNinja,WikidataRequestsforcommentAdoptmetawikipolicyfortranslationadministrators.json
Adoptmetawikipolicyfortranslationadministrators,Bill william compton,WikidataRequestsforcommentAdoptmetawikipolicyfortranslationadministrators.json
Adoptmetawikipolicyfortranslationadministrators,Mabdul,WikidataRequestsforcommentAdoptmetawikipolicyfortranslationadministrators.json
Adoptmetawikipolicyfortranslationadministrators,Ajraddatz,WikidataRequestsforcommentAdoptmetawikipolicyfortranslationadministrators.json
Adoptmetawikipolicyfortranslationadministrators,Stryn,WikidataRequestsforcommentAdoptmetawikipolicyfortranslationadministrators.json
Adoptmetawikipolicyfortranslationadministrators,Jasper Deng,WikidataRequestsforcommentAdoptmetawikipolicyfortranslationadministrators.json
AGadgettoRestricttheWorld,Jura1,WikidataRequestsforcommentAGadgettoRestricttheWorld.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Pasleim,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Donald Trung,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Multichill,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,GPSLeo,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Jeff G.,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Vysotsky,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Jheald,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Pigsonthewing,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Yann,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Tinker Bell,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Lucywood,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,NMaia,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Oursana,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Sjoerddebruin,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,MisterSynergy,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Micru,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Jmabel,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,A.Savin,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Jklamo,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Zolo,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Nono314,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Snipre,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Hannolans,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,El Grafo,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Geraki,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Sannita,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Kaldari,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,RexxS,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Themightyquill,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,84.46.53.230,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Ghouston,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Alexis Jazz,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Jürgen Eissink,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,ChristianKl,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Liuxinyu970226,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,84.46.53.251,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion,Mike Peel,WikidataRequestsforcommentAllowforWikidataitemstobecreatedthatonlylinktoasingleWikimediaCommonscategoryWikidatanotabilitydiscussion.json
AllowthecreationoflinkstoredirectsinWikidata,Ymblanter,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,ChristianKl,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,86.70.86.126,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,ArthurPSmith,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Visite fortuitement prolongée,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,StevenJ81,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,GerardM,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Jc86035,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Agabi10,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Morten Haan,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Queryzo,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Viciarg,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Coffins,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Ptolusque,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Mike Peel,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,billinghurst,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,RexxS,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Marsupium,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Anonymous_username_598,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Jbergner,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Toto256,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Jheald,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Torana,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,MGChecker,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Pigsonthewing,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Ghilt,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Lymantria,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Labant,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Gz260,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,JAn Dudík,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Salvidrim!,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Nikkimaria,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Dipsacus fullonum,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Dipsode87,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Richard Nevell (WMUK),WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,CennoxX,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Fano,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Mauerquadrant,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Rschen7754,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Nfitz,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,PokestarFan,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,MichaelSchoenitzer,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Vincenzo1492,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Laurdecl,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Tgr,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,RolandUnger,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,KaiKemmann,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Jossi2,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Kaldari,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Wdwd,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Happy5214,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
AllowthecreationoflinkstoredirectsinWikidata,Quarz,WikidataRequestsforcommentAllowthecreationoflinkstoredirectsinWikidata.json
